,Diphtheria,Life_expectancy,clusters
92,-1.04765379102253,-0.8141326344482454,2
93,0.04689510767934836,-2.7175849071973683,2
94,-2.4641288364014318,-1.8668799808290455,1
95,0.4975917130271807,0.6320657403779031,0
96,0.04689510767934836,-1.6435699376573607,2
97,-0.21064580966227012,-0.21863918599041984,2
98,0.4975917130271807,0.1960794656141382,0
99,0.3688212543563715,0.6533333635371115,0
100,0.7551326303687992,-1.0161750544607226,2
101,-1.1120390203579347,-0.356878736525272,2
102,0.6907474010333945,1.2913620583133536,0
103,0.4975917130271807,0.10037516139770125,0
104,-0.7901128736809117,-0.3462449249456686,2
105,0.43320648369177606,-0.14420250493319128,0
106,-0.40380149766848394,-0.5270197217989367,2
107,0.5619769423625853,0.5150938130022593,0
108,0.6907474010333945,0.3555866393081987,0
109,-0.2750310389976747,0.29178376983057364,0
110,0.5619769423625853,1.4296016088482058,0
111,0.5619769423625853,1.2700944351541452,0
112,0.6907474010333945,0.6639671751167149,0
113,0.7551326303687992,0.7171362330147351,0
114,0.7551326303687992,0.8022067256515686,0
115,0.7551326303687992,0.6746009866963198,0
116,-0.14626058032686548,0.10037516139770125,0
117,-3.55867773510331,-1.7392742418737968,1
118,0.6263621716979899,1.1212210730396897,0
119,-2.6572845244076455,-1.1544146049955748,1
120,-0.017490121656056255,-0.8566678807666621,2
121,0.2400507956855622,-1.43089370606528,2
122,-1.4339651670349578,-1.6329361260777564,1
123,0.30443602502096684,0.44065713194503076,0
124,0.8195178597042038,-0.0059629543983391155,0
125,-0.8544981030163162,-0.6014564028561645,2
126,-0.017490121656056255,0.812840537231172,0
127,0.30443602502096684,-0.048498200716754356,0
128,-1.04765379102253,-0.9949074313015143,2
129,0.5619769423625853,1.131854884619293,0
130,-0.40380149766848394,0.5895304940594879,0
131,0.4975917130271807,-0.30370967862725184,0
132,0.11128033701475298,0.4087556972062189,0
133,0.5619769423625853,0.9829815225048361,0
134,0.6907474010333945,0.08974134981809782,0
135,0.11128033701475298,0.9191786530272124,0
136,0.6263621716979899,0.398121885626614,0
137,0.5619769423625853,0.9936153340844409,0
138,0.6907474010333945,0.5788966824798829,0
139,0.11128033701475298,0.24924852351215837,0
140,0.6263621716979899,-1.877513792408649,2
141,0.8195178597042038,0.2598823350917618,0
142,0.11128033701475298,-0.49511828706012423,2
143,0.04689510767934836,0.22798090035295,0
144,0.6263621716979899,0.4193895087858224,0
145,0.2400507956855622,0.9723477109252325,0
146,0.5619769423625853,1.0574182035620645,0
147,-0.7257276443455071,-2.5261762987644953,2
148,0.6907474010333945,1.0999534498804813,0
149,0.3688212543563715,0.5788966824798829,0
150,0.6907474010333945,0.04720610349968107,0
151,0.4975917130271807,0.7915729140719636,0
152,0.6907474010333945,1.312629681472562,0
153,0.6907474010333945,0.6639671751167149,0
154,0.7551326303687992,0.5895304940594879,0
155,-2.72166975374305,-2.6325144145605357,1
156,-0.2750310389976747,-0.0910334470351711,2
157,0.30443602502096684,0.5788966824798829,0
158,0.8195178597042038,0.3555866393081987,0
159,0.6263621716979899,0.5044600014226543,0
160,0.5619769423625853,-0.16547012809239967,0
161,-3.944989111115738,-2.1646267050579584,1
162,-1.4339651670349578,-2.4836410524460795,1
163,0.30443602502096684,-1.8987814155678573,2
164,-0.5969571856746978,-1.7818094881922129,2
165,0.4975917130271807,-0.027230577557547493,0
166,0.5619769423625853,0.6001643056390913,0
167,-2.914825441749264,-2.24969719769479,1
168,0.6263621716979899,0.5576290593206745,0
169,-0.2750310389976747,-2.1646267050579584,2
170,0.7551326303687992,-0.06976582387596274,0
171,-0.5325719563392932,-2.5793453566625155,2
172,-0.017490121656056255,0.3768542624674071,0
173,0.30443602502096684,0.06847372665888944,0
174,-4.202530028457357,-2.1858943282171666,1
175,-1.562735625705767,-0.6227240260153729,2
176,0.7551326303687992,0.8553757835495888,0
177,0.6907474010333945,-0.6971607070726015,2
178,0.04689510767934836,0.72777004459434,0
179,0.04689510767934836,-0.8673016923462655,2
180,0.5619769423625853,0.8553757835495888,0
181,-0.21064580966227012,0.45129094352463417,0
182,-0.33941626833307936,-1.0161750544607226,2
183,0.8195178597042038,0.8766434067087956,0
184,0.8195178597042038,0.8660095951291922,0
185,-1.240809479028744,-2.026387154523106,1
186,-3.816218652444929,-2.377302936650039,1
187,0.6907474010333945,0.32368520456938693,0
188,0.30443602502096684,0.45129094352463417,0
189,-1.88466177238279,-0.08039963545556768,1
190,-0.017490121656056255,-0.6971607070726015,2
191,-0.08187535099146087,0.7809391024923602,0
192,0.8195178597042038,0.7809391024923602,0
193,-2.1422026897244084,-1.250118909212011,1
194,0.8195178597042038,1.397700174109394,0
195,-0.33941626833307936,-1.9413166618862734,2
196,0.2400507956855622,0.02593848034047269,0
197,-1.755891313711981,-2.068922400841522,1
198,0.43320648369177606,-0.27180824388844005,0
199,0.7551326303687992,0.6639671751167149,0
200,0.2400507956855622,-0.027230577557547493,0
201,0.6263621716979899,1.1531225077785014,0
202,0.8195178597042038,0.5044600014226543,0
203,0.6907474010333945,0.47255856668384255,0
204,-0.14626058032686548,-0.8779355039258697,2
205,-0.2750310389976747,-1.611668502918548,2
206,0.11128033701475298,0.13227659613651307,0
207,0.7551326303687992,0.7065024214351316,0
208,0.11128033701475298,0.27051614667136675,0
209,0.7551326303687992,-0.49511828706012423,0
210,-0.5325719563392932,0.01530466876086926,2
211,-1.1764242496933395,-0.8460340691870579,2
212,0.4975917130271807,0.8766434067087956,0
213,-0.4681867270038886,0.10037516139770125,2
214,-1.1764242496933395,-0.5908225912765611,2
215,0.7551326303687992,0.9723477109252325,0
216,-1.4339651670349578,-1.0055412428811183,2
217,-0.5969571856746978,-0.06976582387596274,2
218,0.11128033701475298,0.32368520456938693,0
219,-4.073759569786547,0.24924852351215837,1
220,0.1756655663501576,-0.7928650112890377,2
221,0.6907474010333945,0.04720610349968107,0
222,0.1756655663501576,0.28114995825097017,0
223,0.1756655663501576,0.3768542624674071,0
224,-0.9832685616871255,-1.3032879671100313,2
225,-1.3051947083641486,-0.8885693155054739,2
226,0.8195178597042038,0.5682628709002795,0
227,0.5619769423625853,0.33431901614899034,0
228,0.6907474010333945,1.0574182035620645,0
229,0.5619769423625853,0.9191786530272124,0
230,0.7551326303687992,0.6533333635371115,0
231,0.7551326303687992,0.4300233203654273,0
232,0.7551326303687992,1.3338973046317704,0
233,-1.240809479028744,0.3768542624674071,2
234,-0.7257276443455071,-0.3781463596844804,2
235,-0.40380149766848394,0.9085448414476089,0
236,0.5619769423625853,1.2594606235745418,0
237,-0.8544981030163162,-0.8141326344482454,2
238,0.6263621716979899,1.131854884619293,0
239,0.43320648369177606,-0.01659676597794255,0
240,-0.017490121656056255,0.24924852351215837,0
241,0.3688212543563715,1.1424886961988965,0
242,-3.944989111115738,-2.228429574535583,1
243,0.7551326303687992,0.33431901614899034,0
244,0.3688212543563715,1.1637563193581049,0
245,0.8195178597042038,1.4083339856889976,0
246,0.4975917130271807,0.3874880740470106,0
247,-1.755891313711981,-0.06976582387596274,1
248,0.6263621716979899,0.6107981172186947,0
249,-0.08187535099146087,0.3874880740470106,0
250,0.7551326303687992,1.3338973046317704,0
251,0.43320648369177606,0.32368520456938693,0
252,0.4975917130271807,0.8872772182884006,0
253,0.5619769423625853,0.7596714793331518,0
254,-0.08187535099146087,-0.7609635765502252,2
255,0.43320648369177606,-1.6967389955553809,2
256,0.1756655663501576,0.5895304940594879,0
257,0.3688212543563715,-0.31434349020685526,0
258,0.6263621716979899,1.1105872614600847,0
259,0.7551326303687992,0.22798090035295,0
260,0.6263621716979899,0.398121885626614,0
261,-2.592899295072241,-1.8243447345106287,1
262,-1.1120390203579347,-0.5908225912765611,2
263,0.7551326303687992,0.6001643056390913,0
264,-0.7257276443455071,-1.0799779239383462,2
265,0.5619769423625853,1.22755918883573,0
266,0.30443602502096684,0.5257276245818627,0
267,-1.6915060843765763,-1.611668502918548,1
268,0.5619769423625853,1.4083339856889976,0
269,0.8195178597042038,0.23861471193255343,0
270,-0.4681867270038886,-0.5695549681173527,2
271,0.3688212543563715,1.3445311162113738,0
272,-0.40380149766848394,-0.9736398081423059,2
273,0.43320648369177606,1.312629681472562,0
274,0.6263621716979899,0.7809391024923602,0
275,-0.08187535099146087,0.33431901614899034,0
276,0.3688212543563715,-0.0910334470351711,0
277,-0.5969571856746978,-0.18673775125160805,2
278,0.6907474010333945,1.0893196383008763,0
279,0.5619769423625853,1.301995869892957,0
280,0.4975917130271807,0.6107981172186947,0
281,0.3688212543563715,-0.12293488177398292,0
282,-1.1764242496933395,-0.03786438913715092,2
283,-0.40380149766848394,0.16417803087532637,0
284,0.7551326303687992,1.397700174109394,0
285,-0.7257276443455071,-0.8566678807666621,2
286,0.7551326303687992,0.3768542624674071,0
287,-0.017490121656056255,-1.2820203439508235,2
288,0.4975917130271807,0.22798090035295,0
289,-1.240809479028744,-1.5053303871225077,2
290,0.8195178597042038,0.3555866393081987,0
291,0.6907474010333945,-1.0587103007791385,2
292,0.30443602502096684,0.6107981172186947,0
293,0.6263621716979899,1.3551649277909772,0
294,0.6907474010333945,-0.01659676597794255,0
295,-0.4681867270038886,-0.22927299757002328,2
296,-1.6915060843765763,-1.8456123576698371,1
297,0.6263621716979899,0.3555866393081987,0
298,0.6907474010333945,1.0574182035620645,0
299,0.6263621716979899,1.1637563193581049,0
300,-2.592899295072241,-1.6754713723961725,1
301,-2.3353583777306226,0.45129094352463417,1
302,0.6263621716979899,1.2807282467337502,0
303,0.7551326303687992,0.3555866393081987,0
304,0.43320648369177606,0.5363614361614677,0
305,0.7551326303687992,1.2700944351541452,0
306,-0.7257276443455071,-0.707794518652205,2
307,0.30443602502096684,0.8022067256515686,0
308,0.5619769423625853,0.6746009866963198,0
309,0.7551326303687992,1.2594606235745418,0
310,-3.429907276432501,-1.9094152271474616,1
311,0.5619769423625853,-1.122513170256763,2
312,-0.9832685616871255,-1.0693441123587428,2
313,-0.2750310389976747,-0.441949229162104,2
314,-0.017490121656056255,-0.441949229162104,2
315,-3.1723663590908826,-1.5691332566001321,1
316,0.6263621716979899,1.3338973046317704,0
317,0.8195178597042038,0.47255856668384255,0
318,0.8195178597042038,0.24924852351215837,0
319,-0.08187535099146087,-2.5793453566625155,2
320,0.8195178597042038,0.30241758141017855,0
321,-0.21064580966227012,0.4193895087858224,0
322,0.3688212543563715,0.5469952477410711,0
323,0.8195178597042038,0.44065713194503076,0
324,0.6263621716979899,-1.0799779239383462,2
325,-0.7901128736809117,-0.48448447548052076,2
326,0.6907474010333945,0.9936153340844409,0
327,0.6263621716979899,0.15354421929572143,0
328,0.6907474010333945,0.642699551957508,0
329,0.8195178597042038,0.14291040771611802,0
330,-1.8202765430473855,0.11100897297730619,1
331,-0.40380149766848394,0.9298124646068159,0
332,-0.5325719563392932,-0.49511828706012423,2
333,0.04689510767934836,-1.2607527207916152,2
334,0.7551326303687992,0.30241758141017855,0
335,0.4975917130271807,0.28114995825097017,0
336,0.4975917130271807,-0.10166725861477455,0
337,0.3688212543563715,1.2807282467337502,0
338,-1.1120390203579347,-1.3032879671100313,2
339,0.7551326303687992,0.6852347982759233,0
340,0.6907474010333945,0.08974134981809782,0
341,-1.1764242496933395,-1.7605418650330051,2
342,0.7551326303687992,-0.36751254810487544,0
343,0.5619769423625853,0.6214319287982997,0
344,0.7551326303687992,0.33431901614899034,0
345,0.6907474010333945,1.0042491456640443,0
346,-0.9832685616871255,-0.15483631651279472,2
347,-0.33941626833307936,-0.21863918599041984,2
348,-0.7257276443455071,-0.47385066390091585,2
349,0.43320648369177606,-2.2390633861151867,2
350,-1.04765379102253,-0.27180824388844005,2
351,-1.4339651670349578,-0.6758930839133931,2
352,0.4975917130271807,0.8234743488107754,0
353,-1.1120390203579347,-0.06976582387596274,2
354,0.6907474010333945,-0.3781463596844804,0
355,-0.33941626833307936,-1.250118909212011,2
356,-1.4983503963703624,-0.7928650112890377,2
357,-0.9188833323517209,0.08974134981809782,2
358,-2.914825441749264,-1.3777246481672598,1
359,0.43320648369177606,0.5895304940594879,0
360,-0.4681867270038886,-0.8673016923462655,2
361,-0.7257276443455071,-1.1650484165751789,2
362,0.7551326303687992,0.32368520456938693,0
363,-0.5969571856746978,-0.03786438913715092,2
364,-1.4339651670349578,-2.4836410524460795,1
365,0.6907474010333945,1.1743901309377098,0
366,0.4975917130271807,0.3449528277285938,0
367,0.8195178597042038,0.5363614361614677,0
368,-1.562735625705767,-1.4096260829060716,1
369,-0.6613424150101024,-0.356878736525272,2
370,0.2400507956855622,0.32368520456938693,0
371,0.7551326303687992,0.6746009866963198,0
372,0.5619769423625853,1.4189677972686023,0
373,-0.4681867270038886,0.4300233203654273,0
374,0.5619769423625853,0.24924852351215837,0
375,-0.7257276443455071,-1.9094152271474616,2
376,-2.979210671084669,-2.6325144145605357,1
377,0.8195178597042038,-0.33561111336606364,0
378,0.5619769423625853,-0.22927299757002328,0
379,-1.6271208550411718,-0.7715973881298294,1
380,0.5619769423625853,1.2913620583133536,0
381,0.6263621716979899,0.12164278455690963,0
382,0.8195178597042038,0.48319237826344746,0
383,-3.236751588426287,-1.9413166618862734,1
384,0.8195178597042038,0.46192475510423914,0
385,0.6263621716979899,0.32368520456938693,0
386,0.8195178597042038,0.5895304940594879,0
387,0.5619769423625853,1.078685826721273,0
388,0.5619769423625853,1.2700944351541452,0
389,-0.2750310389976747,-1.122513170256763,2
390,0.8195178597042038,0.9510800877660242,0
391,-2.7860549830784547,-2.2071619513763743,1
392,0.1756655663501576,-0.8885693155054739,2
393,0.5619769423625853,0.8872772182884006,0
394,0.1756655663501576,-0.9842736197219101,2
395,0.7551326303687992,0.45129094352463417,0
396,0.6263621716979899,0.7809391024923602,0
397,0.8195178597042038,0.7171362330147351,0
398,0.5619769423625853,0.6639671751167149,0
399,0.8195178597042038,1.0255167688232527,0
400,0.6907474010333945,1.0893196383008763,0
401,-0.5325719563392932,-1.0480764891995344,2
402,0.11128033701475298,-2.5049086756052876,2
403,0.7551326303687992,-0.5376535333785409,0
404,-3.6874481937741193,-2.3028662555928103,1
405,-0.6613424150101024,-0.15483631651279472,2
406,-0.9832685616871255,-0.8034988228686418,2
407,0.6263621716979899,1.4083339856889976,0
408,-0.4681867270038886,0.5044600014226543,0
409,0.43320648369177606,0.5788966824798829,0
410,-4.009374340451142,-1.3351894018488437,1
411,0.6907474010333945,-0.1761039396720031,0
412,0.8195178597042038,-0.01659676597794255,0
413,0.8195178597042038,-0.1761039396720031,0
414,-0.5969571856746978,-1.9094152271474616,2
415,0.6907474010333945,0.6001643056390913,0
416,0.8195178597042038,0.642699551957508,0
417,0.6907474010333945,0.812840537231172,0
418,-2.979210671084669,-1.515964198702112,1
419,-2.6572845244076455,-1.0906117355179503,1
420,0.8195178597042038,0.5469952477410711,0
421,0.2400507956855622,-2.738852530356576,2
422,-2.0134322310535993,-2.3028662555928103,1
423,0.4975917130271807,0.33431901614899034,0
424,0.8195178597042038,-0.11230107019437949,0
425,0.8195178597042038,0.6533333635371115,0
426,-2.077817460389004,-0.9842736197219101,1
427,0.7551326303687992,1.2594606235745418,0
428,0.5619769423625853,0.02593848034047269,0
429,0.8195178597042038,0.7809391024923602,0
430,0.6907474010333945,0.3662204508878022,0
431,0.04689510767934836,1.1637563193581049,0
432,-0.017490121656056255,0.06847372665888944,0
433,0.30443602502096684,1.1105872614600847,0
434,0.6263621716979899,0.46192475510423914,0
435,0.6263621716979899,0.46192475510423914,0
436,-2.3353583777306226,-0.027230577557547493,1
437,0.7551326303687992,1.3551649277909772,0
438,0.6907474010333945,1.3338973046317704,0
439,-0.4681867270038886,0.14291040771611802,0
440,0.30443602502096684,1.2913620583133536,0
441,-0.21064580966227012,0.5257276245818627,0
442,-0.9188833323517209,-0.6971607070726015,2
443,0.7551326303687992,1.4189677972686023,0
444,0.6907474010333945,1.22755918883573,0
445,-2.270973148395218,-2.515542487184891,1
446,0.8195178597042038,0.29178376983057364,0
447,0.7551326303687992,1.1212210730396897,0
448,0.43320648369177606,0.6746009866963198,0
449,0.6263621716979899,1.0680520151416695,0
450,-0.08187535099146087,0.8234743488107754,0
451,-0.5325719563392932,0.20671327719374163,0
452,0.4975917130271807,1.2594606235745418,0
453,0.6263621716979899,0.01530466876086926,0
454,-3.107981129755478,-1.5478656334409244,1
455,-0.5325719563392932,-1.0161750544607226,2
456,-0.40380149766848394,-1.707372807134985,2
457,-0.21064580966227012,1.1743901309377098,0
458,-1.3695799376995532,-1.3989922713264673,2
459,-0.017490121656056255,0.22798090035295,0
460,0.7551326303687992,1.0148829572436493,0
461,0.6907474010333945,0.9723477109252325,0
462,-1.4339651670349578,-0.9523721849830983,2
463,0.43320648369177606,0.16417803087532637,0
464,0.11128033701475298,0.4193895087858224,0
465,0.8195178597042038,0.32368520456938693,0
466,-0.14626058032686548,1.0361505804028561,0
467,0.5619769423625853,0.642699551957508,0
468,0.4975917130271807,1.2700944351541452,0
469,0.8195178597042038,-0.29307586704764843,0
470,0.6263621716979899,-0.10166725861477455,0
471,0.8195178597042038,-0.18673775125160805,0
472,-0.4681867270038886,-1.3564570250080514,2
473,-0.08187535099146087,0.46192475510423914,0
474,-0.7901128736809117,-1.1118793586771587,2
475,-2.592899295072241,-1.2607527207916152,1
476,0.6907474010333945,1.0574182035620645,0
477,-0.5969571856746978,-0.9311045618238899,2
478,0.8195178597042038,0.7384038561739434,0
479,0.6907474010333945,0.9829815225048361,0
480,-0.017490121656056255,0.18544565403453325,0
481,0.6907474010333945,0.398121885626614,0
482,-2.270973148395218,-0.8673016923462655,1
483,-0.33941626833307936,-0.11230107019437949,2
484,0.8195178597042038,0.5895304940594879,0
485,-0.33941626833307936,-1.6648375608165682,2
486,0.6263621716979899,0.31305139298978196,0
487,0.04689510767934836,0.642699551957508,0
488,0.3688212543563715,0.11100897297730619,0
489,-1.3695799376995532,-0.0591320122963593,2
490,0.8195178597042038,0.45129094352463417,0
491,0.3688212543563715,0.5257276245818627,0
492,0.3688212543563715,-0.7290621418114133,2
493,0.8195178597042038,0.45129094352463417,0
494,0.6263621716979899,-1.6435699376573607,2
495,0.6907474010333945,1.0361505804028561,0
496,0.4975917130271807,1.2594606235745418,0
497,0.8195178597042038,0.44065713194503076,0
498,-0.2750310389976747,-0.8779355039258697,2
499,0.6263621716979899,-0.8673016923462655,2
500,0.5619769423625853,0.6107981172186947,0
501,0.8195178597042038,0.6107981172186947,0
502,0.5619769423625853,-0.9736398081423059,2
503,0.8195178597042038,-0.16547012809239967,0
504,0.04689510767934836,0.9191786530272124,0
505,0.6263621716979899,1.1212210730396897,0
506,0.8195178597042038,0.08974134981809782,0
507,0.7551326303687992,-0.13356869335358787,0
508,-2.6572845244076455,-2.4092043713888507,1
509,0.11128033701475298,0.9191786530272124,0
510,-0.14626058032686548,-1.026808866040326,2
511,0.7551326303687992,0.3449528277285938,0
512,0.5619769423625853,0.6639671751167149,0
513,0.4975917130271807,0.44065713194503076,0
514,0.8195178597042038,0.6214319287982997,0
515,0.8195178597042038,0.16417803087532637,0
516,0.8195178597042038,1.3338973046317704,0
517,0.5619769423625853,0.5363614361614677,0
518,-0.14626058032686548,-0.5482873449581444,2
519,-0.5969571856746978,-0.5589211565377485,2
520,0.6907474010333945,-0.4632168523213124,0
521,-0.5325719563392932,0.897911029868004,0
522,0.6907474010333945,0.6958686098555282,0
523,0.43320648369177606,0.5469952477410711,0
524,0.2400507956855622,0.2598823350917618,0
525,0.8195178597042038,1.3232634930521654,0
526,0.43320648369177606,0.6852347982759233,0
527,-0.2750310389976747,-0.14420250493319128,2
528,0.7551326303687992,0.46192475510423914,0
529,0.6907474010333945,1.4615030435870178,0
530,0.8195178597042038,0.7915729140719636,0
531,0.8195178597042038,0.3449528277285938,0
532,-0.9832685616871255,-1.1544146049955748,2
533,0.7551326303687992,0.5682628709002795,0
534,0.6907474010333945,1.216925377256125,0
535,0.8195178597042038,1.1956577540969167,0
536,-0.33941626833307936,1.046784391982461,0
537,0.8195178597042038,1.2488268119949368,0
538,0.8195178597042038,0.01530466876086926,0
539,0.7551326303687992,0.9936153340844409,0
540,0.43320648369177606,-0.10166725861477455,0
541,-3.3011368177616918,-1.6223023144981523,1
542,0.30443602502096684,0.46192475510423914,0
543,0.8195178597042038,0.8553757835495888,0
544,0.8195178597042038,0.49382618984305093,0
545,0.04689510767934836,-1.3245555902692396,2
546,-0.5325719563392932,-0.16547012809239967,2
547,0.6263621716979899,-1.0906117355179503,2
548,-1.240809479028744,-0.33561111336606364,2
549,-0.8544981030163162,-1.7711756766126086,2
550,0.4975917130271807,1.2913620583133536,0
551,0.3688212543563715,0.32368520456938693,0
552,0.2400507956855622,0.5257276245818627,0
553,0.8195178597042038,0.1748118424549298,0
554,0.4975917130271807,1.046784391982461,0
555,0.5619769423625853,0.398121885626614,0
556,0.6263621716979899,0.6533333635371115,0
557,0.6263621716979899,1.514672101485038,0
558,0.5619769423625853,0.04720610349968107,0
559,0.8195178597042038,0.398121885626614,0
560,-0.08187535099146087,0.3874880740470106,0
561,-3.3655220470970963,-1.8881476039882532,1
562,-1.755891313711981,-1.1118793586771587,1
563,-0.14626058032686548,-1.0799779239383462,2
564,0.1756655663501576,1.1105872614600847,0
565,-0.08187535099146087,1.301995869892957,0
566,0.8195178597042038,0.398121885626614,0
567,0.5619769423625853,0.4300233203654273,0
568,0.8195178597042038,-0.11230107019437949,0
569,-0.14626058032686548,0.3662204508878022,0
570,0.43320648369177606,0.6214319287982997,0
571,-0.6613424150101024,0.24924852351215837,0
572,0.8195178597042038,0.8660095951291922,0
573,-0.9832685616871255,0.03657229192007764,2
574,0.11128033701475298,0.9617138993456291,0
575,0.8195178597042038,0.0046708571812658275,0
576,-3.1723663590908826,-1.707372807134985,1
577,0.04689510767934836,0.11100897297730619,0
578,-2.6572845244076455,-1.5797670681797362,1
579,0.8195178597042038,0.7490376677535484,0
580,0.7551326303687992,0.6107981172186947,0
581,0.4975917130271807,0.7915729140719636,0
582,0.7551326303687992,-0.22927299757002328,0
583,0.8195178597042038,1.1212210730396897,0
584,0.5619769423625853,-0.441949229162104,0
585,0.8195178597042038,0.6958686098555282,0
586,0.8195178597042038,0.33431901614899034,0
587,-0.4681867270038886,-0.4632168523213124,2
588,0.5619769423625853,0.72777004459434,0
589,-1.4983503963703624,-1.4840627639633002,1
590,0.8195178597042038,0.6639671751167149,0
591,0.7551326303687992,0.9829815225048361,0
592,0.6263621716979899,0.72777004459434,0
593,0.30443602502096684,0.5469952477410711,0
594,-1.562735625705767,-1.9094152271474616,1
595,0.5619769423625853,1.0148829572436493,0
596,0.8195178597042038,0.23861471193255343,0
597,0.8195178597042038,0.6320657403779031,0
598,0.30443602502096684,1.3870663625297905,0
599,-2.72166975374305,-1.3458232134284471,1
600,-0.5325719563392932,0.45129094352463417,0
601,0.11128033701475298,-0.7928650112890377,2
602,-2.2065879190598134,0.15354421929572143,1
603,-2.7860549830784547,-1.441527517644884,1
604,0.6263621716979899,-0.15483631651279472,0
605,0.4975917130271807,0.8447419719699838,0
606,0.8195178597042038,-0.08039963545556768,0
607,-0.14626058032686548,-0.5163859102193326,2
608,0.3688212543563715,0.3768542624674071,0
609,-3.944989111115738,-2.345401501911227,1
610,0.43320648369177606,0.5044600014226543,0
611,-0.5325719563392932,0.45129094352463417,0
612,0.8195178597042038,0.72777004459434,0
613,-0.4681867270038886,-0.27180824388844005,2
614,-1.8202765430473855,-1.0693441123587428,1
615,0.43320648369177606,0.5576290593206745,0
616,0.43320648369177606,-0.0591320122963593,0
617,0.1756655663501576,-0.48448447548052076,2
618,0.6263621716979899,0.1748118424549298,0
