,GDP_per_capita,Life_expectancy,clusters
78,-0.6659601164273226,-1.6542037492369648,2
79,-0.37727310678009096,0.24924852351215837,1
80,-0.17753099003971914,0.6107981172186947,1
81,-0.4859441578747935,0.5257276245818627,1
82,-0.6019977532014732,-0.8779355039258697,2
83,-0.6676138063352854,-1.7180066187145884,2
84,4.300011616831306,1.5253059130646427,0
85,-0.020607629844814398,0.6001643056390913,1
86,-0.6470017428396054,-1.515964198702112,2
87,-0.5670930840726855,-0.15483631651279472,1
88,-0.6608809259957223,-2.005119531363898,2
89,-0.43668782275904244,-1.292654155530427,2
90,-0.27663426380977946,-0.356878736525272,1
91,1.1982799530315291,1.3764325509501856,0
92,-0.6044192277095617,-0.8141326344482454,2
93,-0.4940944867068962,-2.7175849071973683,2
94,-0.5360863982983818,-1.8668799808290455,2
95,2.673902894119107,0.6320657403779031,0
96,-0.6641292454577923,-1.6435699376573607,2
97,-0.6425131559465633,-0.21863918599041984,1
98,-0.5758930767972023,0.1960794656141382,1
99,-0.38678182375087744,0.6533333635371115,1
100,-0.6383198708228004,-1.0161750544607226,2
101,-0.6540299249484476,-0.356878736525272,1
102,1.9031062159468446,1.2913620583133536,0
103,-0.5691011361037833,0.10037516139770125,1
104,-0.6080219092947665,-0.3462449249456686,1
105,-0.5366179414830842,-0.14420250493319128,1
106,-0.6367252412686933,-0.5270197217989367,2
107,-0.23682758531095904,0.5150938130022593,1
108,-0.2772839277021934,0.3555866393081987,1
109,-0.36209459583914605,0.29178376983057364,1
110,3.7098805611039865,1.4296016088482058,0
111,1.2826181383376352,1.2700944351541452,0
112,-0.5291172765433955,0.6639671751167149,1
113,-0.5017723327081524,0.7171362330147351,1
114,0.4791610844831058,0.8022067256515686,1
115,0.07052249615471064,0.6746009866963198,1
116,-0.4482045917609267,0.10037516139770125,1
117,-0.5587655741790154,-1.7392742418737968,2
118,0.535799963830834,1.1212210730396897,1
119,-0.21698330641540464,-1.1544146049955748,2
120,-0.6024111756784639,-0.8566678807666621,2
121,-0.46426900800970883,-1.43089370606528,2
122,-0.6517265711480708,-1.6329361260777564,2
123,-0.2949429735050826,0.44065713194503076,1
124,-0.5249830517734883,-0.0059629543983391155,1
125,-0.5301213025589443,-0.6014564028561645,2
126,1.7766579983415411,0.812840537231172,0
127,-0.5496112193313638,-0.048498200716754356,1
128,-0.6114474098184038,-0.9949074313015143,2
129,0.10784863979158675,1.131854884619293,1
130,-0.5900675617225982,0.5895304940594879,1
131,-0.6311145076523907,-0.30370967862725184,1
132,-0.4358019174512052,0.4087556972062189,1
133,1.4677723476756204,0.9829815225048361,0
134,-0.3963496010755197,0.08974134981809782,1
135,-0.22814571329415398,0.9191786530272124,1
136,-0.24161147397328017,0.398121885626614,1
137,-0.29765974978245013,0.9936153340844409,1
138,-0.5483709519003916,0.5788966824798829,1
139,0.3859638460986272,0.24924852351215837,1
140,-0.3945777904598452,-1.877513792408649,2
141,-0.2997859225212595,0.2598823350917618,1
142,-0.5585883931174479,-0.49511828706012423,2
143,-0.46161129208619706,0.22798090035295,1
144,1.189952443137859,0.4193895087858224,0
145,-0.18579943957953346,0.9723477109252325,1
146,0.3141464558099542,1.0574182035620645,1
147,-0.6642473661655038,-2.5261762987644953,2
148,1.9214149256421478,1.0999534498804813,0
149,-0.3391791785430892,0.5788966824798829,1
150,-0.5186635939109159,0.04720610349968107,1
151,1.2399175024998799,0.7915729140719636,0
152,2.314638761614175,1.312629681472562,0
153,-0.13949612215657325,0.6639671751167149,1
154,0.09627281043584669,0.5895304940594879,1
155,-0.6534393214098895,-2.6325144145605357,2
156,-0.605600434786678,-0.0910334470351711,1
157,-0.3741429080257327,0.5788966824798829,1
158,-0.1289833791702379,0.3555866393081987,1
159,-0.25194703589804807,0.5044600014226543,1
160,-0.3034476644603202,-0.16547012809239967,1
161,-0.6416863109925819,-2.1646267050579584,2
162,-0.6656057543041877,-2.4836410524460795,2
163,-0.6445802683315169,-1.8987814155678573,2
164,-0.6409775867463121,-1.7818094881922129,2
165,-0.6310554472985349,-0.027230577557547493,1
166,0.1325949280571739,0.6001643056390913,1
167,-0.5616595315179504,-2.24969719769479,2
168,-0.3814073315499981,0.5576290593206745,1
169,-0.6273937053594744,-2.1646267050579584,2
170,-0.637788327638098,-0.06976582387596274,1
171,-0.5813856897057932,-2.5793453566625155,2
172,-0.5164193004643949,0.3768542624674071,1
173,-0.6283386710211674,0.06847372665888944,1
174,-0.6462930185933357,-2.1858943282171666,2
175,-0.6482420102705776,-0.6227240260153729,2
176,-0.43225829621985623,0.8553757835495888,1
177,-0.6272755846517627,-0.6971607070726015,2
178,-0.3222879173403257,0.72777004459434,1
179,-0.5958554764004682,-0.8673016923462655,2
180,0.36984036949598925,0.8553757835495888,1
181,-0.23405174867973566,0.45129094352463417,1
182,-0.6522581143327731,-1.0161750544607226,2
183,-0.42948245958863285,0.8766434067087956,1
184,-0.15272564142027617,0.8660095951291922,1
185,-0.5881185700453563,-2.026387154523106,2
186,-0.5930796397692448,-2.377302936650039,2
187,-0.5806769654595234,0.32368520456938693,1
188,-0.1976115103506968,0.45129094352463417,1
189,-0.4673992067640671,-0.08039963545556768,1
190,-0.641331948869447,-0.6971607070726015,2
191,-0.14008672569513142,0.7809391024923602,1
192,0.5453086808016204,0.7809391024923602,1
193,-0.6354849738377212,-1.250118909212011,2
194,1.2387362954227634,1.397700174109394,0
195,-0.46621799968695077,-1.9413166618862734,2
196,-0.5644944285030297,0.02593848034047269,1
197,-0.647769527439731,-2.068922400841522,2
198,-0.18325984436373335,-0.27180824388844005,1
199,-0.05964652374350918,0.6639671751167149,1
200,-0.5650259716877319,-0.027230577557547493,1
201,1.5791011146938345,1.1531225077785014,0
202,-0.32919797874145623,0.5044600014226543,1
203,-0.5563440996709269,0.47255856668384255,1
204,-0.614636668926618,-0.8779355039258697,2
205,-0.607844728233199,-1.611668502918548,2
206,-0.5274045262815767,0.13227659613651307,1
207,-0.19601688079658974,0.7065024214351316,1
208,-0.5861695783681143,0.27051614667136675,1
209,-0.5762474389203371,-0.49511828706012423,2
210,-0.42859655428079557,0.01530466876086926,1
211,-0.6022930549707523,-0.8460340691870579,2
212,0.21421633708591248,0.8766434067087956,1
213,-0.42605695906499547,0.10037516139770125,1
214,-0.6201883421890647,-0.5908225912765611,2
215,1.3790636961841838,0.9723477109252325,0
216,-0.4968703233381196,-1.0055412428811183,2
217,-0.5588836948867271,-0.06976582387596274,1
218,-0.5519736334855965,0.32368520456938693,1
219,-0.5561078582555037,0.24924852351215837,1
220,-0.6148729103420412,-0.7928650112890377,2
221,-0.5352004929905446,0.04720610349968107,1
222,-0.37479257191814663,0.28114995825097017,1
223,-0.4567092827161643,0.3768542624674071,1
224,-0.6565695201642477,-1.3032879671100313,2
225,-0.6050098312481198,-0.8885693155054739,2
226,0.05050103619758881,0.5682628709002795,1
227,1.4266663413919718,0.33431901614899034,0
228,1.8302847996426226,1.0574182035620645,0
229,2.318182382845524,0.9191786530272124,0
230,-0.44802741069935925,0.6533333635371115,1
231,-0.39652678213708714,0.4300233203654273,1
232,1.3932381811095798,1.3338973046317704,0
233,-0.44767304857622436,0.3768542624674071,1
234,-0.6452299322239309,-0.3781463596844804,1
235,0.06816008200047798,0.9085448414476089,1
236,2.048217505370586,1.2594606235745418,0
237,-0.5396300195297308,-0.8141326344482454,2
238,1.5533508004126986,1.131854884619293,0
239,-0.6353668531300095,-0.01659676597794255,1
240,-0.5887091735839144,0.24924852351215837,1
241,0.006028589744158897,1.1424886961988965,1
242,-0.6567467012258151,-2.228429574535583,2
243,-0.28767854998081716,0.33431901614899034,1
244,3.5503585453394257,1.1637563193581049,0
245,1.4590904756588152,1.4083339856889976,0
246,-0.5551628925938106,0.3874880740470106,1
247,-0.4678126292410578,-0.06976582387596274,1
248,-0.05982370480507663,0.6107981172186947,1
249,-0.4246985709263117,0.3874880740470106,1
250,2.0377047623842506,1.3338973046317704,0
251,-0.4300140027733352,0.32368520456938693,1
252,0.415021540195689,0.8872772182884006,1
253,-0.31726778726258126,0.7596714793331518,1
254,-0.6531440196406103,-0.7609635765502252,2
255,-0.607844728233199,-1.6967389955553809,2
256,-0.2203497465851862,0.5895304940594879,1
257,-0.6142232464496272,-0.31434349020685526,1
258,1.810853943224059,1.1105872614600847,0
259,-0.37302076130247214,0.22798090035295,1
260,0.18250092706533894,0.398121885626614,1
261,-0.6357802756070002,-1.8243447345106287,2
262,-0.651017846901801,-0.5908225912765611,2
263,1.3253187741753907,0.6001643056390913,0
264,-0.6224916959894415,-1.0799779239383462,2
265,1.679444655894867,1.22755918883573,0
266,0.05132788115157024,0.5257276245818627,1
267,-0.6601131413955967,-1.611668502918548,2
268,1.4332220406699676,1.4083339856889976,0
269,-0.04883847898789474,0.23861471193255343,1
270,-0.531834052820763,-0.5695549681173527,2
271,1.5999494196049378,1.3445311162113738,0
272,-0.6117427115876829,-0.9736398081423059,2
273,1.4753320729691648,1.312629681472562,0
274,0.019494350423285085,0.7809391024923602,1
275,-0.2566718642065134,0.33431901614899034,1
276,-0.6370796033918282,-0.0910334470351711,1
277,-0.5862286387219702,-0.18673775125160805,1
278,1.302639598294757,1.0893196383008763,0
279,1.7310634051648508,1.301995869892957,0
280,-0.06088679117448133,0.6107981172186947,1
281,-0.6321775940217954,-0.12293488177398292,1
282,-0.517659567895367,-0.03786438913715092,1
283,-0.4290690371116421,0.16417803087532637,1
284,2.215240186074835,1.397700174109394,0
285,-0.6076675471716315,-0.8566678807666621,2
286,-0.5824487760751978,0.3768542624674071,1
287,-0.6364299394994143,-1.2820203439508235,2
288,0.09715871574368394,0.22798090035295,1
289,-0.5587655741790154,-1.5053303871225077,2
290,0.0012447010818377512,0.3555866393081987,1
291,-0.6513722090249359,-1.0587103007791385,2
292,-0.5095682994171201,0.6107981172186947,1
293,1.1855819769525284,1.3551649277909772,0
294,-0.5938474243693704,-0.01659676597794255,1
295,-0.6081400300024781,-0.22927299757002328,1
296,-0.6491279155784149,-1.8456123576698371,2
297,-0.46119786960920633,0.3555866393081987,1
298,0.8772278694713098,1.0574182035620645,0
299,1.4557830958428895,1.1637563193581049,0
300,-0.6357802756070002,-1.6754713723961725,2
301,-0.006374084565562593,0.45129094352463417,1
302,2.0551866271255723,1.2807282467337502,0
303,-0.5536273233935594,0.3555866393081987,1
304,-0.15343436566654597,0.5363614361614677,1
305,0.8990211400441062,1.2700944351541452,0
306,-0.26310944277679743,-0.707794518652205,2
307,-0.30911745843047855,0.8022067256515686,1
308,-0.3553026551457272,0.6746009866963198,1
309,0.4160255662112379,1.2594606235745418,1
310,-0.6713346086282018,-1.9094152271474616,2
311,-0.6410957074540238,-1.122513170256763,2
312,-0.6542071060100151,-1.0693441123587428,2
313,-0.6328863182680653,-0.441949229162104,1
314,-0.5931977604769565,-0.441949229162104,1
315,-0.16512831572999767,-1.5691332566001321,2
316,1.16833635362663,1.3338973046317704,0
317,1.0660438207483556,0.47255856668384255,0
318,-0.30876309630734367,0.24924852351215837,1
319,-0.6347171892375956,-2.5793453566625155,2
320,-0.2624007185305276,0.30241758141017855,1
321,-0.31620470089317654,0.4193895087858224,1
322,-0.3928059798441707,0.5469952477410711,1
323,-0.3709536489175186,0.44065713194503076,1
324,-0.6366071205609817,-1.0799779239383462,2
325,-0.5879413889837888,-0.48448447548052076,2
326,1.7450016486748234,0.9936153340844409,0
327,-0.6211333078507577,0.15354421929572143,1
328,-0.1748142137623516,0.642699551957508,1
329,-0.44991734202274536,0.14291040771611802,1
330,-0.4047361713230457,0.11100897297730619,1
331,-0.25076582882093174,0.9298124646068159,1
332,-0.6097346595565851,-0.49511828706012423,2
333,-0.6459977168240566,-1.2607527207916152,2
334,-0.42983682171176774,0.30241758141017855,1
335,-0.46863947419503926,0.28114995825097017,1
336,-0.628456791728879,-0.10166725861477455,1
337,1.9495276540775164,1.2807282467337502,0
338,-0.6402098021461865,-1.3032879671100313,2
339,0.6380334363552526,0.6852347982759233,1
340,-0.14274444161864316,0.08974134981809782,1
341,-0.648419191332145,-1.7605418650330051,2
342,-0.5010636084618826,-0.36751254810487544,1
343,-0.08516059660922196,0.6214319287982997,1
344,-0.3244140900791351,0.33431901614899034,1
345,0.49670200957828337,1.0042491456640443,1
346,-0.5140568863101622,-0.15483631651279472,1
347,-0.4999414617386221,-0.21863918599041984,1
348,-0.6079628489409107,-0.47385066390091585,2
349,-0.664542667934783,-2.2390633861151867,2
350,-0.5653803338108668,-0.27180824388844005,1
351,-0.6480057688551543,-0.6758930839133931,2
352,2.1973448988565227,0.8234743488107754,0
353,-0.5308300268052142,-0.06976582387596274,1
354,-0.6058957365559571,-0.3781463596844804,1
355,-0.6081400300024781,-1.250118909212011,2
356,-0.5640219456721831,-0.7928650112890377,2
357,-0.4306636666657492,0.08974134981809782,1
358,0.1510808188140445,-1.3777246481672598,2
359,-0.3757965979336955,0.5895304940594879,1
360,-0.6591091153800478,-0.8673016923462655,2
361,-0.6560379769795454,-1.1650484165751789,2
362,0.07199900500110606,0.32368520456938693,1
363,-0.533133380605591,-0.03786438913715092,1
364,-0.6534983817637453,-2.4836410524460795,2
365,0.8335822679718613,1.1743901309377098,0
366,-0.5859923973065468,0.3449528277285938,1
367,-0.02208413869120981,0.5363614361614677,1
368,-0.5533320216242803,-1.4096260829060716,2
369,-0.5208488270035811,-0.356878736525272,1
370,0.3926376660843345,0.32368520456938693,1
371,-0.5235656032809487,0.6746009866963198,1
372,1.4274931863459532,1.4189677972686023,0
373,-0.44761398822236853,0.4300233203654273,1
374,-0.5747118697200859,0.24924852351215837,1
375,-0.6562742183949687,-1.9094152271474616,2
376,-0.6538527438868802,-2.6325144145605357,2
377,-0.3245322107868467,-0.33561111336606364,1
378,-0.5957964160466124,-0.22927299757002328,1
379,-0.654856769902429,-0.7715973881298294,2
380,1.8946605853454628,1.2913620583133536,0
381,-0.39758986850649186,0.12164278455690963,1
382,1.3454583548402241,0.48319237826344746,0
383,-0.6572191840566617,-1.9413166618862734,2
384,1.04212437743675,0.46192475510423914,0
385,-0.2794101004410028,0.32368520456938693,1
386,-0.5319521735284747,0.5895304940594879,1
387,0.6246857963838379,1.078685826721273,1
388,2.0352242275223063,1.2700944351541452,0
389,-0.6236729030665579,-1.122513170256763,2
390,4.884472878588467,0.9510800877660242,0
391,-0.6478285877935869,-2.2071619513763743,2
392,-0.41064220670862733,-0.8885693155054739,2
393,0.2402619531363276,0.8872772182884006,1
394,-0.6067816418637944,-0.9842736197219101,2
395,0.16058953578483098,0.45129094352463417,1
396,-0.058524377020248666,0.7809391024923602,1
397,-0.4939763659991846,0.7171362330147351,1
398,-0.17552293800862137,0.6639671751167149,1
399,-0.24940744068224796,1.0255167688232527,1
400,1.3376623881312562,1.0893196383008763,0
401,-0.633299740745056,-1.0480764891995344,2
402,-0.4922636157373659,-2.5049086756052876,2
403,-0.582094413952063,-0.5376535333785409,2
404,-0.5774286459974535,-2.3028662555928103,2
405,-0.5780192495360116,-0.15483631651279472,1
406,-0.6001668822319428,-0.8034988228686418,2
407,1.3831979209540908,1.4083339856889976,0
408,-0.5883548114607795,0.5044600014226543,1
409,-0.4742502078113418,0.5788966824798829,1
410,0.18149690104979008,-1.3351894018488437,2
411,-0.37154425245607675,-0.1761039396720031,1
412,-0.1201243260918654,-0.01659676597794255,1
413,-0.6061910383252361,-0.1761039396720031,1
414,-0.4919683139680868,-1.9094152271474616,2
415,-0.5456541756230241,0.6001643056390913,1
416,0.0009493993125586682,0.642699551957508,1
417,0.012288987252875458,0.812840537231172,1
418,0.10288757006769815,-1.515964198702112,2
419,-0.26275508065366254,-1.0906117355179503,2
420,-0.04866129792632729,0.5469952477410711,1
421,-0.6341265856990375,-2.738852530356576,2
422,-0.6504863037170986,-2.3028662555928103,2
423,-0.22548799737064223,0.33431901614899034,1
424,-0.5894178978301843,-0.11230107019437949,1
425,-0.05444921260419732,0.6533333635371115,1
426,-0.636193698083991,-0.9842736197219101,2
427,2.1453127271095487,1.2594606235745418,0
428,-0.589831320307175,0.02593848034047269,1
429,-0.04027472767880133,0.7809391024923602,1
430,-0.44991734202274536,0.3662204508878022,1
431,1.2290503973904094,1.1637563193581049,0
432,-0.4788569154120955,0.06847372665888944,1
433,0.10223790617528417,1.1105872614600847,1
434,0.3944685370538648,0.46192475510423914,1
435,-0.2842530494571798,0.46192475510423914,1
436,-0.4962206594457056,-0.027230577557547493,1
437,2.497076194674792,1.3551649277909772,0
438,1.3312248095609722,1.3338973046317704,0
439,-0.43025024418875846,0.14291040771611802,1
440,1.7025372542524913,1.2913620583133536,0
441,-0.08238475997799857,0.5257276245818627,1
442,-0.5510286678239035,-0.6971607070726015,2
443,2.3626548292989535,1.4189677972686023,0
444,2.0457960308624976,1.22755918883573,0
445,-0.6540299249484476,-2.515542487184891,2
446,-0.40503147309232473,0.29178376983057364,1
447,0.6985702990574646,1.1212210730396897,1
448,-0.4747817509960442,0.6746009866963198,1
449,1.403809984449771,1.0680520151416695,0
450,-0.10045722825787846,0.8234743488107754,1
451,-0.484822011151533,0.20671327719374163,1
452,2.031149063106255,1.2594606235745418,0
453,-0.42452138986474425,0.01530466876086926,1
454,0.0010675200202703013,-1.5478656334409244,2
455,-0.5474259862386986,-1.0161750544607226,2
456,-0.6096755992027293,-1.707372807134985,2
457,1.828217687257669,1.1743901309377098,0
458,-0.6584594514876339,-1.3989922713264673,2
459,-0.11032030735179983,0.22798090035295,1
460,0.7316440972167219,1.0148829572436493,1
461,0.6402777298017736,0.9723477109252325,1
462,-0.6580460290106431,-0.9523721849830983,2
463,-0.09336998579518047,0.16417803087532637,1
464,-0.4989374357230732,0.4193895087858224,1
465,1.4323951957159862,0.32368520456938693,0
466,1.6698768785702247,1.0361505804028561,0
467,-0.5562259789632152,0.642699551957508,1
468,3.61934103864302,1.2700944351541452,0
469,-0.6009346668320684,-0.29307586704764843,1
470,-0.5970957438314404,-0.10166725861477455,1
471,-0.1763497829626028,-0.18673775125160805,1
472,-0.6480057688551543,-1.3564570250080514,2
473,-0.27279534080915135,0.46192475510423914,1
474,-0.6547977095485732,-1.1118793586771587,2
475,-0.6362527584378468,-1.2607527207916152,2
476,0.6352575997240292,1.0574182035620645,1
477,-0.6194796179427949,-0.9311045618238899,2
478,0.041110439934513965,0.7384038561739434,1
479,0.516132865996847,0.9829815225048361,1
480,-0.5946742693233519,0.18544565403453325,1
481,1.1733564837043744,0.398121885626614,0
482,-0.6050688916019756,-0.8673016923462655,2
483,-0.4929132796297799,-0.11230107019437949,1
484,-0.3480972919753175,0.5895304940594879,1
485,-0.6089668749564595,-1.6648375608165682,2
486,0.05221378645940749,0.31305139298978196,1
487,-0.11362768716772557,0.642699551957508,1
488,-0.5572300049787642,0.11100897297730619,1
489,-0.4753132941807465,-0.0591320122963593,1
490,-0.17611354154717954,0.45129094352463417,1
491,-0.43952271974412166,0.5257276245818627,1
492,-0.6177668676809762,-0.7290621418114133,2
493,-0.15508805557450883,0.45129094352463417,1
494,-0.368886536532565,-1.6435699376573607,2
495,0.3714349990500963,1.0361505804028561,1
496,2.413446733614956,1.2594606235745418,0
497,-0.21987726375433966,0.44065713194503076,1
498,-0.6180031090963994,-0.8779355039258697,2
499,-0.6429856387774099,-0.8673016923462655,2
500,-0.4541696875003642,0.6107981172186947,1
501,-0.21633364252299067,0.6107981172186947,1
502,-0.6622393141344061,-0.9736398081423059,2
503,-0.6383198708228004,-0.16547012809239967,1
504,0.25774381787764933,0.9191786530272124,1
505,0.777652112870403,1.1212210730396897,0
506,-0.5557534961323688,0.08974134981809782,1
507,-0.3184489943396976,-0.13356869335358787,1
508,-0.653262140348322,-2.4092043713888507,2
509,-0.40609455946172945,0.9191786530272124,1
510,-0.6498957001785405,-1.026808866040326,2
511,-0.2559631399602436,0.3449528277285938,1
512,-0.31508255416991604,0.6639671751167149,1
513,-0.29842753438257574,0.44065713194503076,1
514,-0.5490206157928057,0.6214319287982997,1
515,-0.5347280101596981,0.16417803087532637,1
516,0.3814752592055851,1.3338973046317704,1
517,-0.3703039850251046,0.5363614361614677,1
518,-0.593670243307803,-0.5482873449581444,2
519,-0.5595924191329968,-0.5589211565377485,2
520,-0.6443440269160937,-0.4632168523213124,1
521,-0.2868517050268357,0.897911029868004,1
522,-0.11539949778340007,0.6958686098555282,1
523,-0.3931603419673056,0.5469952477410711,1
524,-0.5209669477112928,0.2598823350917618,1
525,1.7056674530068496,1.3232634930521654,0
526,-0.3589643970847878,0.6852347982759233,1
527,-0.602056813555329,-0.14420250493319128,1
528,-0.5684514722113694,0.46192475510423914,1
529,1.2680302309352485,1.4615030435870178,0
530,0.5697596672979285,0.7915729140719636,1
531,-0.3259496592793863,0.3449528277285938,1
532,-0.6281614899596,-1.1544146049955748,2
533,-0.24155241361942437,0.5682628709002795,1
534,2.0315624855832457,1.216925377256125,0
535,1.869500874602885,1.1956577540969167,0
536,-0.21279002129164168,1.046784391982461,1
537,1.8956055510071559,1.2488268119949368,0
538,-0.47360054391892786,0.01530466876086926,1
539,0.29843640168430696,0.9936153340844409,1
540,-0.5624273161180761,-0.10166725861477455,1
541,-0.26919265922394653,-1.6223023144981523,2
542,-0.4141267675861205,0.46192475510423914,1
543,-0.46438712871742044,0.8553757835495888,1
544,1.6719439909551783,0.49382618984305093,0
545,-0.637493025868819,-1.3245555902692396,2
546,-0.5909534670304355,-0.16547012809239967,1
547,-0.6627708573191085,-1.0906117355179503,2
548,-0.5019495137697199,-0.33561111336606364,1
549,-0.5135844034793157,-1.7711756766126086,2
550,1.1916651933996776,1.2913620583133536,0
551,-0.4695253795028765,0.32368520456938693,1
552,-0.36055902663889483,0.5257276245818627,1
553,-0.4862394596440726,0.1748118424549298,1
554,2.5202278533862725,1.046784391982461,0
555,-0.34916037834472224,0.398121885626614,1
556,-0.16105315131394632,0.6533333635371115,1
557,0.7571581700824346,1.514672101485038,0
558,-0.3522315167452247,0.04720610349968107,1
559,0.5761381855143567,0.398121885626614,1
560,-0.32907985803374457,0.3874880740470106,1
561,-0.5287038540664047,-1.8881476039882532,2
562,-0.6528487178713313,-1.1118793586771587,2
563,-0.6121561340646736,-1.0799779239383462,2
564,1.3398476212239214,1.1105872614600847,0
565,1.1747148718430582,1.301995869892957,0
566,-0.21284908164549748,0.398121885626614,1
567,0.26896528511025447,0.4300233203654273,1
568,-0.5027763587237013,-0.11230107019437949,1
569,-0.33427716917305644,0.3662204508878022,1
570,-0.13736994941776384,0.6214319287982997,1
571,-0.5359682775906702,0.24924852351215837,1
572,0.006796374344284513,0.8660095951291922,1
573,-0.5507924264084801,0.03657229192007764,1
574,-0.199796743443362,0.9617138993456291,1
575,-0.5048434711086548,0.0046708571812658275,1
576,-0.635544034191577,-1.707372807134985,2
577,-0.45617773953146196,0.11100897297730619,1
578,-0.6641292454577923,-1.5797670681797362,2
579,-0.20818331369088797,0.7490376677535484,1
580,-0.548902495085094,0.6107981172186947,1
581,-0.017477431090456116,0.7915729140719636,1
582,-0.21208129704537187,-0.22927299757002328,1
583,0.8551392971292344,1.1212210730396897,0
584,-0.14941826160435043,-0.441949229162104,1
585,-0.27521681531723985,0.6958686098555282,1
586,1.4550743715966197,0.33431901614899034,0
587,-0.5307119060975025,-0.4632168523213124,1
588,-0.24296986211196395,0.72777004459434,1
589,-0.6412138281617354,-1.4840627639633002,2
590,1.0825216594741285,0.6639671751167149,0
591,1.6424728743811259,0.9829815225048361,0
592,0.05959633069138457,0.72777004459434,1
593,-0.10281964241211113,0.5469952477410711,1
594,-0.6546795888408616,-1.9094152271474616,2
595,2.389291048887927,1.0148829572436493,0
596,-0.5037803847392501,0.23861471193255343,1
597,-0.19288668204223147,0.6320657403779031,1
598,1.8931840764990673,1.3870663625297905,0
599,-0.6633024005038108,-1.3458232134284471,2
600,0.13489828185755076,0.45129094352463417,1
601,-0.3991844980605989,-0.7928650112890377,2
602,-0.5448863910228985,0.15354421929572143,1
603,0.2578028782315051,-1.441527517644884,2
604,-0.5262823795583162,-0.15483631651279472,1
605,2.1962227521332625,0.8447419719699838,0
606,-0.509627359770976,-0.08039963545556768,1
607,-0.6247359894359625,-0.5163859102193326,2
608,-0.14433907117275022,0.3768542624674071,1
