,Schooling,Life_expectancy,clusters
118,1.4089796345509422,1.1212210730396897,1
119,-0.42009527209587044,-1.1544146049955748,0
120,-0.23088062658068273,-0.8566678807666621,0
121,-0.35702372359080786,-1.43089370606528,0
122,-1.1454180799040892,-1.6329361260777564,0
123,0.05294134169209838,0.44065713194503076,2
124,-0.8615961116313078,-0.0059629543983391155,2
125,-1.0508107571464955,-0.6014564028561645,0
126,0.9990145692680362,0.812840537231172,1
127,-1.6815262421971207,-0.048498200716754356,0
128,-1.4607758224294016,-0.9949074313015143,0
129,0.7782641495003172,1.131854884619293,1
130,-0.45163104634840157,0.5895304940594879,2
131,-1.2400254026616828,-0.30370967862725184,0
132,0.746728375247786,0.4087556972062189,1
133,0.84133569800538,0.9829815225048361,1
134,0.84133569800538,0.08974134981809782,1
135,0.11601289019716095,0.9191786530272124,2
136,0.9044072465104422,0.398121885626614,1
137,0.9359430207629734,0.9936153340844409,1
138,-0.45163104634840157,0.5788966824798829,2
139,0.9044072465104422,0.24924852351215837,1
140,0.14754866444969209,-1.877513792408649,0
141,0.08447711594462981,0.2598823350917618,2
142,-0.16780907807562045,-0.49511828706012423,2
143,-0.35702372359080786,0.22798090035295,2
144,1.0936218920256298,0.4193895087858224,1
145,0.08447711594462981,0.9723477109252325,2
146,0.17908443870222324,1.0574182035620645,1
147,-1.4607758224294016,-2.5261762987644953,0
148,1.3774438602984111,1.0999534498804813,1
149,0.9990145692680362,0.5788966824798829,1
150,-0.7039172403686516,0.04720610349968107,2
151,0.7151926009952548,0.7915729140719636,1
152,0.8097999237528483,1.312629681472562,1
153,0.7782641495003172,0.6639671751167149,1
154,0.4313706327224735,0.5895304940594879,1
155,-1.4607758224294016,-2.6325144145605357,0
156,-0.9877392086414329,-0.0910334470351711,2
157,0.8728714722579112,0.5788966824798829,1
158,0.84133569800538,0.3555866393081987,1
159,-0.01013020681296418,0.5044600014226543,2
160,0.49444218122753575,-0.16547012809239967,2
161,-1.9338124362173705,-2.1646267050579584,0
162,-1.3977042739243393,-2.4836410524460795,0
163,-1.3977042739243393,-1.8987814155678573,0
164,-1.870740887712308,-1.7818094881922129,0
165,-0.9246676601363704,-0.027230577557547493,2
166,1.6297300543186612,0.6001643056390913,1
167,-1.019274982893964,-2.24969719769479,0
168,0.05294134169209838,0.5576290593206745,2
169,-0.42009527209587044,-2.1646267050579584,0
170,0.746728375247786,-0.06976582387596274,1
171,-0.35702372359080786,-2.5793453566625155,0
172,-0.2939521750857453,0.3768542624674071,2
173,-0.9246676601363704,0.06847372665888944,2
174,-1.965348210469902,-2.1858943282171666,0
175,-1.3030969511667454,-0.6227240260153729,0
176,0.652121052490192,0.8553757835495888,1
177,-0.6408456918635893,-0.6971607070726015,0
178,0.21062021295475494,0.72777004459434,2
179,-1.1454180799040892,-0.8673016923462655,0
180,1.219764989035755,0.8553757835495888,1
181,0.02140556743956724,0.45129094352463417,2
182,-0.388559497843339,-1.0161750544607226,0
183,0.5890495039851298,0.8766434067087956,1
184,-0.6093099176110578,0.8660095951291922,2
185,-1.271561176914214,-2.026387154523106,0
186,-0.7669887888737141,-2.377302936650039,0
187,-0.5777741433585267,0.32368520456938693,2
188,0.08447711594462981,0.45129094352463417,2
189,-0.48316682060093297,-0.08039963545556768,2
190,-1.2084896284091518,-0.6971607070726015,0
191,0.49444218122753575,0.7809391024923602,1
192,0.30522753571234834,0.7809391024923602,1
193,-1.366168499671808,-1.250118909212011,0
194,1.0936218920256298,1.397700174109394,1
195,-0.5462383691059952,-1.9413166618862734,0
196,-1.2400254026616828,0.02593848034047269,2
197,-1.0508107571464955,-2.068922400841522,0
198,1.251300763288286,-0.27180824388844005,1
199,0.24215598720728607,0.6639671751167149,2
200,-1.3030969511667454,-0.027230577557547493,2
201,1.9135520225914422,1.1531225077785014,1
202,1.4405154088034733,0.5044600014226543,1
203,-0.7039172403686516,0.47255856668384255,2
204,-1.6499904679445894,-0.8779355039258697,0
205,-0.7669887888737141,-1.611668502918548,0
206,0.4629064069750046,0.13227659613651307,2
207,-0.9246676601363704,0.7065024214351316,2
208,-0.6408456918635893,0.27051614667136675,2
209,0.24215598720728607,-0.49511828706012423,2
210,-0.7669887888737141,0.01530466876086926,2
211,-0.8931318858838392,-0.8460340691870579,0
212,0.2736917614598172,0.8766434067087956,1
213,0.8097999237528483,0.10037516139770125,1
214,-1.2084896284091518,-0.5908225912765611,0
215,0.3998348584699423,0.9723477109252325,1
216,-0.8300603373787767,-1.0055412428811183,0
217,0.9359430207629734,-0.06976582387596274,1
218,-0.735453014621183,0.32368520456938693,2
219,1.1566934405306926,0.24924852351215837,1
220,-1.6499904679445894,-0.7928650112890377,0
221,-1.618454693692058,0.04720610349968107,2
222,0.9674787950155046,0.28114995825097017,1
223,0.7151926009952548,0.3768542624674071,1
224,-1.965348210469902,-1.3032879671100313,0
225,-0.9246676601363704,-0.8885693155054739,0
226,1.0305503435205674,0.5682628709002795,1
227,1.0305503435205674,0.33431901614899034,1
228,1.3774438602984111,1.0574182035620645,1
229,1.6297300543186612,0.9191786530272124,1
230,-0.2939521750857453,0.6533333635371115,2
231,-0.16780907807562045,0.4300233203654273,2
232,0.9990145692680362,1.3338973046317704,1
233,0.84133569800538,0.3768542624674071,1
234,-1.5238473709344642,-0.3781463596844804,0
235,0.652121052490192,0.9085448414476089,1
236,1.0305503435205674,1.2594606235745418,1
237,-1.9968839847224331,-0.8141326344482454,0
238,1.9135520225914422,1.131854884619293,1
239,1.0305503435205674,-0.01659676597794255,1
240,-0.6723814661161204,0.24924852351215837,2
241,0.3682990842174112,1.1424886961988965,1
242,-1.965348210469902,-2.228429574535583,0
243,-0.10473752957055789,0.33431901614899034,2
244,1.5981942800661297,1.1637563193581049,1
245,1.0305503435205674,1.4083339856889976,1
246,-0.8300603373787767,0.3874880740470106,2
247,-0.5462383691059952,-0.06976582387596274,2
248,0.05294134169209838,0.6107981172186947,2
249,-0.19934485232815158,0.3874880740470106,2
250,1.4405154088034733,1.3338973046317704,1
251,0.746728375247786,0.32368520456938693,1
252,1.3774438602984111,0.8872772182884006,1
253,1.0936218920256298,0.7596714793331518,1
254,-0.6093099176110578,-0.7609635765502252,0
255,-0.10473752957055789,-1.6967389955553809,0
256,0.9990145692680362,0.5895304940594879,1
257,-1.5238473709344642,-0.31434349020685526,0
258,1.251300763288286,1.1105872614600847,1
259,0.6205852782376609,0.22798090035295,1
260,1.4089796345509422,0.398121885626614,1
261,-1.3030969511667454,-1.8243447345106287,0
262,-1.6499904679445894,-0.5908225912765611,0
263,0.3367633099648795,0.6001643056390913,2
264,-1.5238473709344642,-1.0799779239383462,0
265,1.976623571096505,1.22755918883573,1
266,1.5666585058135984,0.5257276245818627,1
267,-1.0508107571464955,-1.611668502918548,0
268,1.6928016028237236,1.4083339856889976,1
269,-0.01013020681296418,0.23861471193255343,2
270,-1.8076693392072456,-0.5695549681173527,0
271,1.5035869573085363,1.3445311162113738,1
272,-1.4607758224294016,-0.9736398081423059,0
273,1.4089796345509422,1.312629681472562,1
274,0.9359430207629734,0.7809391024923602,1
275,-0.5462383691059952,0.33431901614899034,2
276,-1.366168499671808,-0.0910334470351711,2
277,0.9359430207629734,-0.18673775125160805,1
278,0.6836568267427238,1.0893196383008763,1
279,2.008159345349036,1.301995869892957,1
280,0.6836568267427238,0.6107981172186947,1
281,0.8097999237528483,-0.12293488177398292,1
282,-0.35702372359080786,-0.03786438913715092,2
283,1.0936218920256298,0.16417803087532637,1
284,1.4405154088034733,1.397700174109394,1
285,-1.4607758224294016,-0.8566678807666621,0
286,-0.5147025948534641,0.3768542624674071,2
287,-0.8300603373787767,-1.2820203439508235,0
288,1.472051183056005,0.22798090035295,1
289,-0.5777741433585267,-1.5053303871225077,0
290,0.05294134169209838,0.3555866393081987,2
291,-1.4292400481768703,-1.0587103007791385,0
292,-0.16780907807562045,0.6107981172186947,2
293,0.6205852782376609,1.3551649277909772,1
294,-0.7669887888737141,-0.01659676597794255,2
295,-0.7039172403686516,-0.22927299757002328,2
296,-1.6815262421971207,-1.8456123576698371,0
297,-0.9562034343889018,0.3555866393081987,2
298,1.0305503435205674,1.0574182035620645,1
299,1.945087796843974,1.1637563193581049,1
300,-1.6815262421971207,-1.6754713723961725,0
301,0.17908443870222324,0.45129094352463417,2
302,1.3143723117933488,1.2807282467337502,1
303,-0.7039172403686516,0.3555866393081987,2
304,0.49444218122753575,0.5363614361614677,1
305,0.4313706327224735,1.2700944351541452,1
306,0.02140556743956724,-0.707794518652205,2
307,1.1566934405306926,0.8022067256515686,1
308,0.8728714722579112,0.6746009866963198,1
309,0.30522753571234834,1.2594606235745418,1
310,-1.7445977907021828,-1.9094152271474616,0
311,-1.618454693692058,-1.122513170256763,0
312,-1.902276661964839,-1.0693441123587428,0
313,-1.2400254026616828,-0.441949229162104,0
314,-0.07320175531802646,-0.441949229162104,2
315,-0.7039172403686516,-1.5691332566001321,0
316,1.5666585058135984,1.3338973046317704,1
317,-0.48316682060093297,0.47255856668384255,2
318,0.05294134169209838,0.24924852351215837,2
319,-0.5147025948534641,-2.5793453566625155,0
320,0.17908443870222324,0.30241758141017855,2
321,-0.01013020681296418,0.4193895087858224,2
322,0.6205852782376609,0.5469952477410711,1
323,0.30522753571234834,0.44065713194503076,2
324,-1.2400254026616828,-1.0799779239383462,0
325,-0.9562034343889018,-0.48448447548052076,0
326,1.0620861177730985,0.9936153340844409,1
327,-0.7985245631262455,0.15354421929572143,2
328,-0.19934485232815158,0.642699551957508,2
329,-0.45163104634840157,0.14291040771611802,2
330,-0.32548794933827674,0.11100897297730619,2
331,0.05294134169209838,0.9298124646068159,2
332,-1.019274982893964,-0.49511828706012423,0
333,-1.4923115966819331,-1.2607527207916152,0
334,-0.26241640083321416,0.30241758141017855,2
335,-0.8615961116313078,0.28114995825097017,2
336,0.84133569800538,-0.10166725861477455,1
337,1.3143723117933488,1.2807282467337502,1
338,-1.7130620164496517,-1.3032879671100313,0
339,0.24215598720728607,0.6852347982759233,2
340,1.251300763288286,0.08974134981809782,1
341,-1.6815262421971207,-1.7605418650330051,0
342,0.7151926009952548,-0.36751254810487544,2
343,0.08447711594462981,0.6214319287982997,2
344,1.3774438602984111,0.33431901614899034,1
345,0.02140556743956724,1.0042491456640443,2
346,-0.35702372359080786,-0.15483631651279472,2
347,0.02140556743956724,-0.21863918599041984,2
348,-1.019274982893964,-0.47385066390091585,0
349,-1.334632725419277,-2.2390633861151867,0
350,-0.19934485232815158,-0.27180824388844005,2
351,-1.3030969511667454,-0.6758930839133931,0
352,1.5981942800661297,0.8234743488107754,1
353,-0.35702372359080786,-0.06976582387596274,2
354,-0.9877392086414329,-0.3781463596844804,0
355,-0.2939521750857453,-1.250118909212011,0
356,-1.2084896284091518,-0.7928650112890377,0
357,-0.35702372359080786,0.08974134981809782,2
358,-0.6723814661161204,-1.3777246481672598,0
359,0.24215598720728607,0.5895304940594879,2
360,-1.366168499671808,-0.8673016923462655,0
361,-0.5777741433585267,-1.1650484165751789,0
362,-0.388559497843339,0.32368520456938693,2
363,-0.16780907807562045,-0.03786438913715092,2
364,-1.5238473709344642,-2.4836410524460795,0
365,0.30522753571234834,1.1743901309377098,1
366,0.9990145692680362,0.3449528277285938,1
367,1.282836537540817,0.5363614361614677,1
368,-0.5777741433585267,-1.4096260829060716,0
369,-1.5869189194395266,-0.356878736525272,0
370,0.9674787950155046,0.32368520456938693,1
371,0.4629064069750046,0.6746009866963198,1
372,1.6612658285711925,1.4189677972686023,1
373,-0.35702372359080786,0.4300233203654273,2
374,-0.9877392086414329,0.24924852351215837,2
375,-1.4607758224294016,-1.9094152271474616,0
376,-1.4923115966819331,-2.6325144145605357,0
377,1.1251576662781608,-0.33561111336606364,1
378,0.08447711594462981,-0.22927299757002328,2
379,-1.6815262421971207,-0.7715973881298294,0
380,1.5666585058135984,1.2913620583133536,1
381,0.84133569800538,0.12164278455690963,1
382,-0.48316682060093297,0.48319237826344746,2
383,-2.0599555332274955,-1.9413166618862734,0
384,-0.45163104634840157,0.46192475510423914,2
385,0.2736917614598172,0.32368520456938693,2
386,-1.0823465313990266,0.5895304940594879,2
387,0.6205852782376609,1.078685826721273,1
388,1.1566934405306926,1.2700944351541452,1
389,-1.5238473709344642,-1.122513170256763,0
390,0.9044072465104422,0.9510800877660242,1
391,-2.028419758974964,-2.2071619513763743,0
392,-0.32548794933827674,-0.8885693155054739,0
393,0.30522753571234834,0.8872772182884006,1
394,-1.1769538541566205,-0.9842736197219101,0
395,0.4629064069750046,0.45129094352463417,1
396,-0.01013020681296418,0.7809391024923602,2
397,0.9990145692680362,0.7171362330147351,1
398,0.17908443870222324,0.6639671751167149,2
399,1.0620861177730985,1.0255167688232527,1
400,0.8097999237528483,1.0893196383008763,1
401,-0.735453014621183,-1.0480764891995344,0
402,-0.6408456918635893,-2.5049086756052876,0
403,0.24215598720728607,-0.5376535333785409,2
404,-0.7669887888737141,-2.3028662555928103,0
405,0.9359430207629734,-0.15483631651279472,1
406,-1.334632725419277,-0.8034988228686418,0
407,1.6297300543186612,1.4083339856889976,1
408,-0.42009527209587044,0.5044600014226543,2
409,1.219764989035755,0.5788966824798829,1
410,-0.6723814661161204,-1.3351894018488437,0
411,0.6836568267427238,-0.1761039396720031,2
412,1.219764989035755,-0.01659676597794255,1
413,0.4629064069750046,-0.1761039396720031,2
414,-0.5777741433585267,-1.9094152271474616,0
415,-0.42009527209587044,0.6001643056390913,2
416,1.3774438602984111,0.642699551957508,1
417,0.9990145692680362,0.812840537231172,1
418,-0.7039172403686516,-1.515964198702112,0
419,-0.19934485232815158,-1.0906117355179503,0
420,0.9359430207629734,0.5469952477410711,1
421,-0.7669887888737141,-2.738852530356576,0
422,-1.1454180799040892,-2.3028662555928103,0
423,-0.10473752957055789,0.33431901614899034,2
424,0.8728714722579112,-0.11230107019437949,1
425,0.24215598720728607,0.6533333635371115,2
426,-1.5869189194395266,-0.9842736197219101,0
427,1.5035869573085363,1.2594606235745418,1
428,-0.735453014621183,0.02593848034047269,2
429,1.4405154088034733,0.7809391024923602,1
430,0.652121052490192,0.3662204508878022,1
431,0.30522753571234834,1.1637563193581049,1
432,0.4629064069750046,0.06847372665888944,2
433,0.7151926009952548,1.1105872614600847,1
434,-0.04166598106549532,0.46192475510423914,2
435,0.11601289019716095,0.46192475510423914,2
436,0.4629064069750046,-0.027230577557547493,2
437,0.8728714722579112,1.3551649277909772,1
438,0.5575137297325986,1.3338973046317704,1
439,-0.26241640083321416,0.14291040771611802,2
440,1.5351227315610674,1.2913620583133536,1
441,0.4629064069750046,0.5257276245818627,1
442,-1.113882305651558,-0.6971607070726015,0
443,1.5035869573085363,1.4189677972686023,1
444,0.8097999237528483,1.22755918883573,1
445,-1.366168499671808,-2.515542487184891,0
446,-0.23088062658068273,0.29178376983057364,2
447,0.7151926009952548,1.1212210730396897,1
448,-0.07320175531802646,0.6746009866963198,2
449,1.7874089255813177,1.0680520151416695,1
450,0.5259779554800674,0.8234743488107754,1
451,0.08447711594462981,0.20671327719374163,2
452,1.4405154088034733,1.2594606235745418,1
453,0.7782641495003172,0.01530466876086926,1
454,-0.7039172403686516,-1.5478656334409244,0
455,-0.5147025948534641,-1.0161750544607226,0
456,-0.7985245631262455,-1.707372807134985,0
457,0.7782641495003172,1.1743901309377098,1
458,-0.8300603373787767,-1.3989922713264673,0
459,0.14754866444969209,0.22798090035295,2
460,0.8728714722579112,1.0148829572436493,1
461,0.746728375247786,0.9723477109252325,1
462,-1.4607758224294016,-0.9523721849830983,0
463,1.282836537540817,0.16417803087532637,1
464,1.0620861177730985,0.4193895087858224,1
465,1.0305503435205674,0.32368520456938693,1
466,0.6205852782376609,1.0361505804028561,1
467,-0.01013020681296418,0.642699551957508,2
468,1.5981942800661297,1.2700944351541452,1
469,0.08447711594462981,-0.29307586704764843,2
470,-0.8300603373787767,-0.10166725861477455,2
471,1.219764989035755,-0.18673775125160805,1
472,-1.334632725419277,-1.3564570250080514,0
473,0.05294134169209838,0.46192475510423914,2
474,-0.5147025948534641,-1.1118793586771587,0
475,-1.3977042739243393,-1.2607527207916152,0
476,1.3459080860458799,1.0574182035620645,1
477,-1.3977042739243393,-0.9311045618238899,0
478,1.3143723117933488,0.7384038561739434,1
479,1.3143723117933488,0.9829815225048361,1
480,-0.735453014621183,0.18544565403453325,2
481,1.0936218920256298,0.398121885626614,1
482,-1.4607758224294016,-0.8673016923462655,0
483,-1.2400254026616828,-0.11230107019437949,2
484,-0.10473752957055789,0.5895304940594879,2
485,-0.7669887888737141,-1.6648375608165682,0
486,1.4405154088034733,0.31305139298978196,1
487,0.30522753571234834,0.642699551957508,2
488,-1.1454180799040892,0.11100897297730619,2
489,-0.5777741433585267,-0.0591320122963593,2
490,0.05294134169209838,0.45129094352463417,2
491,-0.35702372359080786,0.5257276245818627,2
492,-1.0508107571464955,-0.7290621418114133,0
493,0.84133569800538,0.45129094352463417,1
494,0.24215598720728607,-1.6435699376573607,0
495,1.5981942800661297,1.0361505804028561,1
496,1.6297300543186612,1.2594606235745418,1
497,0.17908443870222324,0.44065713194503076,2
498,-1.3030969511667454,-0.8779355039258697,0
499,-1.366168499671808,-0.8673016923462655,0
500,-0.23088062658068273,0.6107981172186947,2
501,1.219764989035755,0.6107981172186947,1
502,-1.5238473709344642,-0.9736398081423059,0
503,-0.9877392086414329,-0.16547012809239967,2
504,0.4629064069750046,0.9191786530272124,1
505,0.2736917614598172,1.1212210730396897,1
506,0.9674787950155046,0.08974134981809782,1
507,0.6836568267427238,-0.13356869335358787,1
508,-1.334632725419277,-2.4092043713888507,0
509,0.6836568267427238,0.9191786530272124,1
510,-0.9877392086414329,-1.026808866040326,0
511,0.30522753571234834,0.3449528277285938,2
512,1.0305503435205674,0.6639671751167149,1
513,0.17908443870222324,0.44065713194503076,2
514,0.8728714722579112,0.6214319287982997,1
515,1.1566934405306926,0.16417803087532637,1
516,0.9044072465104422,1.3338973046317704,1
517,0.8728714722579112,0.5363614361614677,1
518,-1.0508107571464955,-0.5482873449581444,0
519,-0.13627330382308903,-0.5589211565377485,2
520,-1.2084896284091518,-0.4632168523213124,0
521,-0.01013020681296418,0.897911029868004,2
522,-0.04166598106549532,0.6958686098555282,2
523,0.5575137297325986,0.5469952477410711,1
524,1.251300763288286,0.2598823350917618,1
525,1.219764989035755,1.3232634930521654,1
526,0.9674787950155046,0.6852347982759233,1
527,-0.6408456918635893,-0.14420250493319128,2
528,-0.388559497843339,0.46192475510423914,2
529,1.3143723117933488,1.4615030435870178,1
530,0.3682990842174112,0.7915729140719636,1
531,-0.26241640083321416,0.3449528277285938,2
532,-1.2400254026616828,-1.1544146049955748,0
533,1.0936218920256298,0.5682628709002795,1
534,1.3774438602984111,1.216925377256125,1
535,1.3143723117933488,1.1956577540969167,1
536,0.24215598720728607,1.046784391982461,1
537,1.5035869573085363,1.2488268119949368,1
538,0.49444218122753575,0.01530466876086926,2
539,1.5666585058135984,0.9936153340844409,1
540,-1.6815262421971207,-0.10166725861477455,0
541,-0.7039172403686516,-1.6223023144981523,0
542,0.84133569800538,0.46192475510423914,1
543,0.5259779554800674,0.8553757835495888,1
544,-0.5777741433585267,0.49382618984305093,2
545,-1.7445977907021828,-1.3245555902692396,0
546,0.08447711594462981,-0.16547012809239967,2
547,-1.5553831451869955,-1.0906117355179503,0
548,-0.42009527209587044,-0.33561111336606364,2
549,-0.9877392086414329,-1.7711756766126086,0
550,1.5666585058135984,1.2913620583133536,1
551,-0.32548794933827674,0.32368520456938693,2
552,0.9674787950155046,0.5257276245818627,1
553,-0.5777741433585267,0.1748118424549298,2
554,1.7874089255813177,1.046784391982461,1
555,0.8728714722579112,0.398121885626614,1
556,-0.01013020681296418,0.6533333635371115,2
557,0.5890495039851298,1.514672101485038,1
558,0.24215598720728607,0.04720610349968107,2
559,-0.6408456918635893,0.398121885626614,2
560,-0.04166598106549532,0.3874880740470106,2
561,-0.9877392086414329,-1.8881476039882532,0
562,-1.3977042739243393,-1.1118793586771587,0
563,-0.388559497843339,-1.0799779239383462,0
564,1.1251576662781608,1.1105872614600847,1
565,0.9674787950155046,1.301995869892957,1
566,-0.35702372359080786,0.398121885626614,2
567,-0.19934485232815158,0.4300233203654273,2
568,0.6836568267427238,-0.11230107019437949,1
569,-0.07320175531802646,0.3662204508878022,2
570,-0.07320175531802646,0.6214319287982997,2
571,1.1566934405306926,0.24924852351215837,1
572,1.4089796345509422,0.8660095951291922,1
573,1.1566934405306926,0.03657229192007764,1
574,0.08447711594462981,0.9617138993456291,2
575,-0.7669887888737141,0.0046708571812658275,2
576,-1.7130620164496517,-1.707372807134985,0
577,0.6836568267427238,0.11100897297730619,1
578,-1.7445977907021828,-1.5797670681797362,0
579,0.02140556743956724,0.7490376677535484,2
580,0.4313706327224735,0.6107981172186947,1
581,0.17908443870222324,0.7915729140719636,2
582,1.1882292147832236,-0.22927299757002328,1
583,1.219764989035755,1.1212210730396897,1
584,-1.1769538541566205,-0.441949229162104,0
585,0.3367633099648795,0.6958686098555282,1
586,1.0305503435205674,0.33431901614899034,1
587,-1.7130620164496517,-0.4632168523213124,0
588,0.3998348584699423,0.72777004459434,1
589,-1.902276661964839,-1.4840627639633002,0
590,-0.16780907807562045,0.6639671751167149,2
591,0.5890495039851298,0.9829815225048361,1
592,0.7782641495003172,0.72777004459434,1
593,-0.07320175531802646,0.5469952477410711,2
594,-1.9968839847224331,-1.9094152271474616,0
595,1.755873151328786,1.0148829572436493,1
596,-0.7985245631262455,0.23861471193255343,2
597,1.251300763288286,0.6320657403779031,1
598,1.7243373770762547,1.3870663625297905,1
599,-1.8076693392072456,-1.3458232134284471,0
600,0.3998348584699423,0.45129094352463417,2
601,-0.2939521750857453,-0.7928650112890377,0
602,1.1566934405306926,0.15354421929572143,1
603,-0.6723814661161204,-1.441527517644884,0
604,0.5890495039851298,-0.15483631651279472,2
605,1.5981942800661297,0.8447419719699838,1
606,0.4629064069750046,-0.08039963545556768,2
607,-1.0508107571464955,-0.5163859102193326,0
608,0.3367633099648795,0.3768542624674071,2
609,-0.7669887888737141,-2.345401501911227,0
610,-0.19934485232815158,0.5044600014226543,2
611,0.6836568267427238,0.45129094352463417,1
612,0.5259779554800674,0.72777004459434,1
613,-1.1454180799040892,-0.27180824388844005,2
614,-1.5553831451869955,-1.0693441123587428,0
615,0.24215598720728607,0.5576290593206745,2
616,0.17908443870222324,-0.0591320122963593,2
