,Polio,Life_expectancy,clusters
52,0.43112248950031185,1.2913620583133536,0
53,0.563768437819471,0.7596714793331518,0
54,0.6300914119790505,0.7384038561739434,0
55,0.563768437819471,0.398121885626614,0
56,-2.619734321840348,-2.2177957629559786,1
57,0.563768437819471,0.7703052909127552,0
58,-1.1606288903295976,-0.3249773017864602,2
59,0.4974454636598914,0.45129094352463417,0
60,-1.2932748386487567,-2.738852530356576,1
61,0.8290603344577893,0.23861471193255343,0
62,-0.6963680712125406,-1.207583662893595,2
63,0.09950761870241406,-0.3994139828436888,2
64,0.69641438613863,0.6320657403779031,0
65,-0.29843022625506327,-0.27180824388844005,2
66,0.43112248950031185,0.2598823350917618,0
67,-1.2932748386487567,-0.0910334470351711,2
68,-4.1451627275106775,-1.388358459746864,1
69,0.8290603344577893,0.6107981172186947,0
70,0.69641438613863,-0.7396959533910175,2
71,0.6300914119790505,1.046784391982461,0
72,0.3647995153407323,0.7490376677535484,0
73,-0.03313832961674505,0.8022067256515686,0
74,0.8290603344577893,0.8553757835495888,0
75,0.7627373602982097,1.4721368551666225,0
76,0.16583059286199361,0.7809391024923602,0
77,0.29847654118115274,-0.8460340691870579,2
78,-3.0839951409574047,-1.6542037492369648,1
79,0.29847654118115274,0.24924852351215837,0
80,0.7627373602982097,0.6107981172186947,0
81,0.6300914119790505,0.5257276245818627,0
82,0.4974454636598914,-0.8779355039258697,2
83,-4.012516779191518,-1.7180066187145884,1
84,0.6300914119790505,1.5253059130646427,0
85,0.563768437819471,0.6001643056390913,0
86,-0.29843022625506327,-1.515964198702112,2
87,0.09950761870241406,-0.15483631651279472,0
88,-2.951349192638246,-2.005119531363898,1
89,-0.23210725209548372,-1.292654155530427,2
90,0.7627373602982097,-0.356878736525272,0
91,0.69641438613863,1.3764325509501856,0
92,-1.226951864489177,-0.8141326344482454,2
93,0.09950761870241406,-2.7175849071973683,2
94,-2.5534113476807683,-1.8668799808290455,1
95,0.4974454636598914,0.6320657403779031,0
96,-0.29843022625506327,-1.6435699376573607,2
97,-0.6963680712125406,-0.21863918599041984,2
98,0.09950761870241406,0.1960794656141382,0
99,0.3647995153407323,0.6533333635371115,0
100,0.69641438613863,-1.0161750544607226,2
101,-1.226951864489177,-0.356878736525272,2
102,0.69641438613863,1.2913620583133536,0
103,0.4974454636598914,0.10037516139770125,0
104,-1.558566735287075,-0.3462449249456686,1
105,0.3647995153407323,-0.14420250493319128,0
106,-0.4310761745742224,-0.5270197217989367,2
107,0.563768437819471,0.5150938130022593,0
108,0.69641438613863,0.3555866393081987,0
109,-0.03313832961674505,0.29178376983057364,0
110,0.563768437819471,1.4296016088482058,0
111,0.69641438613863,1.2700944351541452,0
112,0.69641438613863,0.6639671751167149,0
113,0.8290603344577893,0.7171362330147351,0
114,0.8290603344577893,0.8022067256515686,0
115,0.69641438613863,0.6746009866963198,0
116,0.2321535670215732,0.10037516139770125,0
117,-3.614578934234041,-1.7392742418737968,1
118,0.6300914119790505,1.1212210730396897,0
119,-2.8187032443190865,-1.1544146049955748,1
120,-0.5637221228933815,-0.8566678807666621,2
121,-0.16578427793590417,-1.43089370606528,2
122,-1.558566735287075,-1.6329361260777564,1
123,0.2321535670215732,0.44065713194503076,0
124,0.8290603344577893,-0.0059629543983391155,0
125,-2.885026218478666,-0.6014564028561645,1
126,-0.03313832961674505,0.812840537231172,0
127,0.3647995153407323,-0.048498200716754356,0
128,-1.094305916170018,-0.9949074313015143,2
129,0.563768437819471,1.131854884619293,0
130,-0.23210725209548372,0.5895304940594879,0
131,0.563768437819471,-0.30370967862725184,0
132,0.6300914119790505,0.4087556972062189,0
133,0.6300914119790505,0.9829815225048361,0
134,0.69641438613863,0.08974134981809782,0
135,-0.4310761745742224,0.9191786530272124,0
136,0.6300914119790505,0.398121885626614,0
137,0.8290603344577893,0.9936153340844409,0
138,0.8290603344577893,0.5788966824798829,0
139,0.2321535670215732,0.24924852351215837,0
140,0.6300914119790505,-1.877513792408649,2
141,0.43112248950031185,0.2598823350917618,0
142,-0.29843022625506327,-0.49511828706012423,2
143,0.03318464454283451,0.22798090035295,0
144,0.6300914119790505,0.4193895087858224,0
145,0.2321535670215732,0.9723477109252325,0
146,0.563768437819471,1.0574182035620645,0
147,-0.8953369936912793,-2.5261762987644953,2
148,0.69641438613863,1.0999534498804813,0
149,0.3647995153407323,0.5788966824798829,0
150,0.69641438613863,0.04720610349968107,0
151,0.4974454636598914,0.7915729140719636,0
152,0.69641438613863,1.312629681472562,0
153,0.69641438613863,0.6639671751167149,0
154,0.43112248950031185,0.5895304940594879,0
155,-2.951349192638246,-2.6325144145605357,1
156,-0.29843022625506327,-0.0910334470351711,2
157,0.29847654118115274,0.5788966824798829,0
158,0.8290603344577893,0.3555866393081987,0
159,0.6300914119790505,0.5044600014226543,0
160,0.6300914119790505,-0.16547012809239967,0
161,-3.282964063436143,-2.1646267050579584,1
162,-0.497399148733802,-2.4836410524460795,2
163,0.29847654118115274,-1.8987814155678573,2
164,-0.5637221228933815,-1.7818094881922129,2
165,0.6300914119790505,-0.027230577557547493,0
166,0.4974454636598914,0.6001643056390913,0
167,-4.277808675829837,-2.24969719769479,1
168,0.8290603344577893,0.5576290593206745,0
169,-0.16578427793590417,-2.1646267050579584,2
170,0.8290603344577893,-0.06976582387596274,0
171,-0.5637221228933815,-2.5793453566625155,2
172,0.03318464454283451,0.3768542624674071,0
173,0.2321535670215732,0.06847372665888944,0
174,-3.6809019083936207,-2.1858943282171666,1
175,-1.6248897094466546,-0.6227240260153729,1
176,0.8290603344577893,0.8553757835495888,0
177,0.69641438613863,-0.6971607070726015,2
178,0.03318464454283451,0.72777004459434,0
179,0.03318464454283451,-0.8673016923462655,2
180,0.563768437819471,0.8553757835495888,0
181,-0.16578427793590417,0.45129094352463417,0
182,-0.5637221228933815,-1.0161750544607226,2
183,0.7627373602982097,0.8766434067087956,0
184,0.8290603344577893,0.8660095951291922,0
185,-0.6963680712125406,-2.026387154523106,2
186,-3.349287037595723,-2.377302936650039,1
187,0.69641438613863,0.32368520456938693,0
188,0.29847654118115274,0.45129094352463417,0
189,-0.8290140195316997,-0.08039963545556768,2
190,-0.16578427793590417,-0.6971607070726015,2
191,-0.16578427793590417,0.7809391024923602,0
192,0.8290603344577893,0.7809391024923602,0
193,-2.4870883735211886,-1.250118909212011,1
194,0.69641438613863,1.397700174109394,0
195,-0.3647532004146428,-1.9413166618862734,2
196,0.29847654118115274,0.02593848034047269,0
197,-1.9565045802445522,-2.068922400841522,1
198,0.4974454636598914,-0.27180824388844005,0
199,0.7627373602982097,0.6639671751167149,0
200,0.2321535670215732,-0.027230577557547493,0
201,0.563768437819471,1.1531225077785014,0
202,0.8290603344577893,0.5044600014226543,0
203,0.69641438613863,0.47255856668384255,0
204,-0.16578427793590417,-0.8779355039258697,2
205,-0.3647532004146428,-1.611668502918548,2
206,0.09950761870241406,0.13227659613651307,0
207,0.7627373602982097,0.7065024214351316,0
208,0.09950761870241406,0.27051614667136675,0
209,0.7627373602982097,-0.49511828706012423,0
210,-0.4310761745742224,0.01530466876086926,2
211,-1.2932748386487567,-0.8460340691870579,2
212,0.4974454636598914,0.8766434067087956,0
213,-0.3647532004146428,0.10037516139770125,0
214,-1.4922437611274952,-0.5908225912765611,1
215,0.7627373602982097,0.9723477109252325,0
216,-1.6248897094466546,-1.0055412428811183,1
217,-0.5637221228933815,-0.06976582387596274,2
218,-0.5637221228933815,0.32368520456938693,0
219,-2.3544424252020297,0.24924852351215837,1
220,0.16583059286199361,-0.7928650112890377,2
221,0.69641438613863,0.04720610349968107,0
222,0.3647995153407323,0.28114995825097017,0
223,0.16583059286199361,0.3768542624674071,0
224,-1.0279829420104385,-1.3032879671100313,2
225,-1.3595978128083361,-0.8885693155054739,2
226,0.8290603344577893,0.5682628709002795,0
227,0.563768437819471,0.33431901614899034,0
228,0.69641438613863,1.0574182035620645,0
229,0.563768437819471,0.9191786530272124,0
230,0.7627373602982097,0.6533333635371115,0
231,0.7627373602982097,0.4300233203654273,0
232,0.7627373602982097,1.3338973046317704,0
233,-0.3647532004146428,0.3768542624674071,0
234,-0.5637221228933815,-0.3781463596844804,2
235,-0.3647532004146428,0.9085448414476089,0
236,0.563768437819471,1.2594606235745418,0
237,-0.8953369936912793,-0.8141326344482454,2
238,0.563768437819471,1.131854884619293,0
239,0.563768437819471,-0.01659676597794255,0
240,0.03318464454283451,0.24924852351215837,0
241,0.3647995153407323,1.1424886961988965,0
242,-3.6809019083936207,-2.228429574535583,1
243,0.7627373602982097,0.33431901614899034,0
244,0.3647995153407323,1.1637563193581049,0
245,0.8290603344577893,1.4083339856889976,0
246,0.4974454636598914,0.3874880740470106,0
247,-1.558566735287075,-0.06976582387596274,2
248,0.6300914119790505,0.6107981172186947,0
249,-0.29843022625506327,0.3874880740470106,0
250,0.7627373602982097,1.3338973046317704,0
251,0.4974454636598914,0.32368520456938693,0
252,0.4974454636598914,0.8872772182884006,0
253,0.563768437819471,0.7596714793331518,0
254,-0.23210725209548372,-0.7609635765502252,2
255,0.43112248950031185,-1.6967389955553809,2
256,0.16583059286199361,0.5895304940594879,0
257,0.16583059286199361,-0.31434349020685526,2
258,0.6300914119790505,1.1105872614600847,0
259,0.7627373602982097,0.22798090035295,0
260,0.6300914119790505,0.398121885626614,0
261,-2.022827554404132,-1.8243447345106287,1
262,-1.094305916170018,-0.5908225912765611,2
263,0.69641438613863,0.6001643056390913,0
264,-0.6300450970529611,-1.0799779239383462,2
265,0.4974454636598914,1.22755918883573,0
266,0.29847654118115274,0.5257276245818627,0
267,-1.7575356577658137,-1.611668502918548,1
268,0.563768437819471,1.4083339856889976,0
269,0.8290603344577893,0.23861471193255343,0
270,-0.4310761745742224,-0.5695549681173527,2
271,0.3647995153407323,1.3445311162113738,0
272,-0.4310761745742224,-0.9736398081423059,2
273,0.43112248950031185,1.312629681472562,0
274,0.6300914119790505,0.7809391024923602,0
275,-0.0994613037763246,0.33431901614899034,0
276,0.3647995153407323,-0.0910334470351711,0
277,-0.6300450970529611,-0.18673775125160805,2
278,0.7627373602982097,1.0893196383008763,0
279,0.43112248950031185,1.301995869892957,0
280,0.563768437819471,0.6107981172186947,0
281,0.43112248950031185,-0.12293488177398292,0
282,-1.2932748386487567,-0.03786438913715092,2
283,0.7627373602982097,0.16417803087532637,0
284,0.7627373602982097,1.397700174109394,0
285,-0.7626910453721202,-0.8566678807666621,2
286,0.8290603344577893,0.3768542624674071,0
287,0.16583059286199361,-1.2820203439508235,2
288,0.4974454636598914,0.22798090035295,0
289,-1.2932748386487567,-1.5053303871225077,1
290,0.8290603344577893,0.3555866393081987,0
291,0.7627373602982097,-1.0587103007791385,2
292,0.3647995153407323,0.6107981172186947,0
293,0.6300914119790505,1.3551649277909772,0
294,0.69641438613863,-0.01659676597794255,0
295,-0.6963680712125406,-0.22927299757002328,2
296,-1.4259207869679158,-1.8456123576698371,1
297,0.4974454636598914,0.3555866393081987,0
298,0.69641438613863,1.0574182035620645,0
299,0.563768437819471,1.1637563193581049,0
300,-2.28811945104245,-1.6754713723961725,1
301,-0.6963680712125406,0.45129094352463417,0
302,0.6300914119790505,1.2807282467337502,0
303,-0.0994613037763246,0.3555866393081987,0
304,0.4974454636598914,0.5363614361614677,0
305,0.7627373602982097,1.2700944351541452,0
306,-0.7626910453721202,-0.707794518652205,2
307,0.29847654118115274,0.8022067256515686,0
308,0.69641438613863,0.6746009866963198,0
309,0.7627373602982097,1.2594606235745418,0
310,-3.282964063436143,-1.9094152271474616,1
311,0.4974454636598914,-1.122513170256763,2
312,-1.0279829420104385,-1.0693441123587428,2
313,-0.29843022625506327,-0.441949229162104,2
314,-0.03313832961674505,-0.441949229162104,2
315,-2.619734321840348,-1.5691332566001321,1
316,0.6300914119790505,1.3338973046317704,0
317,0.8290603344577893,0.47255856668384255,0
318,0.8290603344577893,0.24924852351215837,0
319,-0.03313832961674505,-2.5793453566625155,2
320,0.8290603344577893,0.30241758141017855,0
321,-0.29843022625506327,0.4193895087858224,0
322,0.43112248950031185,0.5469952477410711,0
323,0.8290603344577893,0.44065713194503076,0
324,0.6300914119790505,-1.0799779239383462,2
325,-0.6963680712125406,-0.48448447548052076,2
326,0.69641438613863,0.9936153340844409,0
327,0.6300914119790505,0.15354421929572143,0
328,0.7627373602982097,0.642699551957508,0
329,0.8290603344577893,0.14291040771611802,0
330,-0.9616599678508588,0.11100897297730619,2
331,-0.7626910453721202,0.9298124646068159,0
332,-1.8901816060849728,-0.49511828706012423,1
333,-0.23210725209548372,-1.2607527207916152,2
334,0.7627373602982097,0.30241758141017855,0
335,0.4974454636598914,0.28114995825097017,0
336,0.4974454636598914,-0.10166725861477455,0
337,0.3647995153407323,1.2807282467337502,0
338,-1.9565045802445522,-1.3032879671100313,1
339,0.7627373602982097,0.6852347982759233,0
340,0.69641438613863,0.08974134981809782,0
341,-0.8953369936912793,-1.7605418650330051,2
342,0.7627373602982097,-0.36751254810487544,0
343,0.563768437819471,0.6214319287982997,0
344,0.7627373602982097,0.33431901614899034,0
345,0.6300914119790505,1.0042491456640443,0
346,-1.2932748386487567,-0.15483631651279472,2
347,-0.3647532004146428,-0.21863918599041984,2
348,-2.1554735027232907,-0.47385066390091585,1
349,0.4974454636598914,-2.2390633861151867,2
350,-0.4310761745742224,-0.27180824388844005,2
351,-1.4922437611274952,-0.6758930839133931,1
352,0.2321535670215732,0.8234743488107754,0
353,-1.2932748386487567,-0.06976582387596274,2
354,0.69641438613863,-0.3781463596844804,0
355,-0.23210725209548372,-1.250118909212011,2
356,-1.1606288903295976,-0.7928650112890377,2
357,-1.0279829420104385,0.08974134981809782,2
358,-1.7575356577658137,-1.3777246481672598,1
359,0.3647995153407323,0.5895304940594879,0
360,-0.16578427793590417,-0.8673016923462655,2
361,-0.6963680712125406,-1.1650484165751789,2
362,0.7627373602982097,0.32368520456938693,0
363,-0.23210725209548372,-0.03786438913715092,2
364,-1.4259207869679158,-2.4836410524460795,1
365,0.69641438613863,1.1743901309377098,0
366,0.6300914119790505,0.3449528277285938,0
367,0.8290603344577893,0.5363614361614677,0
368,-1.6248897094466546,-1.4096260829060716,1
369,-0.6300450970529611,-0.356878736525272,2
370,0.29847654118115274,0.32368520456938693,0
371,0.69641438613863,0.6746009866963198,0
372,0.563768437819471,1.4189677972686023,0
373,-0.29843022625506327,0.4300233203654273,0
374,0.563768437819471,0.24924852351215837,0
375,-0.7626910453721202,-1.9094152271474616,2
376,-3.0839951409574047,-2.6325144145605357,1
377,0.8290603344577893,-0.33561111336606364,0
378,0.29847654118115274,-0.22927299757002328,0
379,-1.1606288903295976,-0.7715973881298294,2
380,0.563768437819471,1.2913620583133536,0
381,0.6300914119790505,0.12164278455690963,0
382,0.8290603344577893,0.48319237826344746,0
383,-2.951349192638246,-1.9413166618862734,1
384,0.8290603344577893,0.46192475510423914,0
385,0.6300914119790505,0.32368520456938693,0
386,0.8290603344577893,0.5895304940594879,0
387,0.563768437819471,1.078685826721273,0
388,0.563768437819471,1.2700944351541452,0
389,-0.29843022625506327,-1.122513170256763,2
390,0.8290603344577893,0.9510800877660242,0
391,-2.2217964768828704,-2.2071619513763743,1
392,0.16583059286199361,-0.8885693155054739,2
393,0.563768437819471,0.8872772182884006,0
394,0.16583059286199361,-0.9842736197219101,2
395,0.7627373602982097,0.45129094352463417,0
396,0.6300914119790505,0.7809391024923602,0
397,0.8290603344577893,0.7171362330147351,0
398,0.563768437819471,0.6639671751167149,0
399,0.8290603344577893,1.0255167688232527,0
400,0.6300914119790505,1.0893196383008763,0
401,-0.497399148733802,-1.0480764891995344,2
402,0.16583059286199361,-2.5049086756052876,2
403,0.7627373602982097,-0.5376535333785409,0
404,-2.951349192638246,-2.3028662555928103,1
405,-0.4310761745742224,-0.15483631651279472,2
406,-1.0279829420104385,-0.8034988228686418,2
407,0.6300914119790505,1.4083339856889976,0
408,-0.23210725209548372,0.5044600014226543,0
409,0.563768437819471,0.5788966824798829,0
410,-1.8901816060849728,-1.3351894018488437,1
411,0.7627373602982097,-0.1761039396720031,0
412,0.8290603344577893,-0.01659676597794255,0
413,0.8290603344577893,-0.1761039396720031,0
414,-0.5637221228933815,-1.9094152271474616,2
415,0.7627373602982097,0.6001643056390913,0
416,0.8290603344577893,0.642699551957508,0
417,0.69641438613863,0.812840537231172,0
418,-2.2217964768828704,-1.515964198702112,1
419,-2.8187032443190865,-1.0906117355179503,1
420,0.8290603344577893,0.5469952477410711,0
421,0.16583059286199361,-2.738852530356576,2
422,-2.022827554404132,-2.3028662555928103,1
423,0.4974454636598914,0.33431901614899034,0
424,0.8290603344577893,-0.11230107019437949,0
425,0.8290603344577893,0.6533333635371115,0
426,-2.619734321840348,-0.9842736197219101,1
427,0.7627373602982097,1.2594606235745418,0
428,0.563768437819471,0.02593848034047269,0
429,0.6300914119790505,0.7809391024923602,0
430,0.69641438613863,0.3662204508878022,0
431,0.69641438613863,1.1637563193581049,0
432,0.29847654118115274,0.06847372665888944,0
433,0.2321535670215732,1.1105872614600847,0
434,0.6300914119790505,0.46192475510423914,0
435,0.6300914119790505,0.46192475510423914,0
436,-2.2217964768828704,-0.027230577557547493,1
437,0.7627373602982097,1.3551649277909772,0
438,0.69641438613863,1.3338973046317704,0
439,-1.4259207869679158,0.14291040771611802,2
440,0.43112248950031185,1.2913620583133536,0
441,-0.0994613037763246,0.5257276245818627,0
442,-2.0891505285637115,-0.6971607070726015,1
443,0.7627373602982097,1.4189677972686023,0
444,0.69641438613863,1.22755918883573,0
445,-2.619734321840348,-2.515542487184891,1
446,0.7627373602982097,0.29178376983057364,0
447,0.7627373602982097,1.1212210730396897,0
448,0.563768437819471,0.6746009866963198,0
449,0.563768437819471,1.0680520151416695,0
450,-0.0994613037763246,0.8234743488107754,0
451,-0.0994613037763246,0.20671327719374163,0
452,0.4974454636598914,1.2594606235745418,0
453,0.6300914119790505,0.01530466876086926,0
454,-2.4870883735211886,-1.5478656334409244,1
455,-0.6963680712125406,-1.0161750544607226,2
456,-0.497399148733802,-1.707372807134985,2
457,-0.23210725209548372,1.1743901309377098,0
458,-1.4922437611274952,-1.3989922713264673,1
459,-0.5637221228933815,0.22798090035295,0
460,0.7627373602982097,1.0148829572436493,0
461,0.69641438613863,0.9723477109252325,0
462,-1.4922437611274952,-0.9523721849830983,1
463,0.43112248950031185,0.16417803087532637,0
464,0.2321535670215732,0.4193895087858224,0
465,0.29847654118115274,0.32368520456938693,0
466,-0.16578427793590417,1.0361505804028561,0
467,0.6300914119790505,0.642699551957508,0
468,0.4974454636598914,1.2700944351541452,0
469,0.563768437819471,-0.29307586704764843,0
470,0.6300914119790505,-0.10166725861477455,0
471,0.8290603344577893,-0.18673775125160805,0
472,0.09950761870241406,-1.3564570250080514,2
473,0.03318464454283451,0.46192475510423914,0
474,-0.8290140195316997,-1.1118793586771587,2
475,-2.6860572959999276,-1.2607527207916152,1
476,0.69641438613863,1.0574182035620645,0
477,-0.8953369936912793,-0.9311045618238899,2
478,0.8290603344577893,0.7384038561739434,0
479,0.69641438613863,0.9829815225048361,0
480,-0.03313832961674505,0.18544565403453325,0
481,0.69641438613863,0.398121885626614,0
482,-1.8901816060849728,-0.8673016923462655,1
483,-0.4310761745742224,-0.11230107019437949,2
484,0.8290603344577893,0.5895304940594879,0
485,-0.5637221228933815,-1.6648375608165682,2
486,0.6300914119790505,0.31305139298978196,0
487,0.03318464454283451,0.642699551957508,0
488,0.43112248950031185,0.11100897297730619,0
489,-1.1606288903295976,-0.0591320122963593,2
490,0.8290603344577893,0.45129094352463417,0
491,0.3647995153407323,0.5257276245818627,0
492,0.2321535670215732,-0.7290621418114133,2
493,0.7627373602982097,0.45129094352463417,0
494,0.6300914119790505,-1.6435699376573607,2
495,0.69641438613863,1.0361505804028561,0
496,0.4974454636598914,1.2594606235745418,0
497,0.8290603344577893,0.44065713194503076,0
498,-0.9616599678508588,-0.8779355039258697,2
499,0.69641438613863,-0.8673016923462655,2
500,0.4974454636598914,0.6107981172186947,0
501,0.7627373602982097,0.6107981172186947,0
502,0.563768437819471,-0.9736398081423059,2
503,0.09950761870241406,-0.16547012809239967,0
504,-0.03313832961674505,0.9191786530272124,0
505,0.563768437819471,1.1212210730396897,0
506,0.8290603344577893,0.08974134981809782,0
507,0.7627373602982097,-0.13356869335358787,0
508,-2.6860572959999276,-2.4092043713888507,1
509,0.7627373602982097,0.9191786530272124,0
510,-0.16578427793590417,-1.026808866040326,2
511,0.69641438613863,0.3449528277285938,0
512,0.563768437819471,0.6639671751167149,0
513,0.4974454636598914,0.44065713194503076,0
514,0.8290603344577893,0.6214319287982997,0
515,0.8290603344577893,0.16417803087532637,0
516,0.8290603344577893,1.3338973046317704,0
517,0.563768437819471,0.5363614361614677,0
518,-0.3647532004146428,-0.5482873449581444,2
519,-0.6963680712125406,-0.5589211565377485,2
520,0.43112248950031185,-0.4632168523213124,2
521,-0.7626910453721202,0.897911029868004,0
522,0.69641438613863,0.6958686098555282,0
523,-0.03313832961674505,0.5469952477410711,0
524,0.3647995153407323,0.2598823350917618,0
525,0.8290603344577893,1.3232634930521654,0
526,0.43112248950031185,0.6852347982759233,0
527,-0.497399148733802,-0.14420250493319128,2
528,0.8290603344577893,0.46192475510423914,0
529,0.6300914119790505,1.4615030435870178,0
530,0.8290603344577893,0.7915729140719636,0
531,0.8290603344577893,0.3449528277285938,0
532,-1.0279829420104385,-1.1544146049955748,2
533,0.7627373602982097,0.5682628709002795,0
534,0.69641438613863,1.216925377256125,0
535,0.8290603344577893,1.1956577540969167,0
536,-0.3647532004146428,1.046784391982461,0
537,0.8290603344577893,1.2488268119949368,0
538,0.8290603344577893,0.01530466876086926,0
539,0.8290603344577893,0.9936153340844409,0
540,0.43112248950031185,-0.10166725861477455,0
541,-2.885026218478666,-1.6223023144981523,1
542,0.3647995153407323,0.46192475510423914,0
543,0.8290603344577893,0.8553757835495888,0
544,0.8290603344577893,0.49382618984305093,0
545,-0.0994613037763246,-1.3245555902692396,2
546,-0.4310761745742224,-0.16547012809239967,2
547,0.6300914119790505,-1.0906117355179503,2
548,-0.3647532004146428,-0.33561111336606364,2
549,-2.885026218478666,-1.7711756766126086,1
550,0.4974454636598914,1.2913620583133536,0
551,0.3647995153407323,0.32368520456938693,0
552,0.2321535670215732,0.5257276245818627,0
553,0.8290603344577893,0.1748118424549298,0
554,0.43112248950031185,1.046784391982461,0
555,0.6300914119790505,0.398121885626614,0
556,0.7627373602982097,0.6533333635371115,0
557,0.6300914119790505,1.514672101485038,0
558,0.3647995153407323,0.04720610349968107,0
559,0.8290603344577893,0.398121885626614,0
560,-0.0994613037763246,0.3874880740470106,0
561,-5.20633031406395,-1.8881476039882532,1
562,-1.6248897094466546,-1.1118793586771587,1
563,-0.0994613037763246,-1.0799779239383462,2
564,0.09950761870241406,1.1105872614600847,0
565,0.7627373602982097,1.301995869892957,0
566,0.8290603344577893,0.398121885626614,0
567,0.563768437819471,0.4300233203654273,0
568,0.8290603344577893,-0.11230107019437949,0
569,-0.16578427793590417,0.3662204508878022,0
570,0.6300914119790505,0.6214319287982997,0
571,-0.9616599678508588,0.24924852351215837,2
572,0.563768437819471,0.8660095951291922,0
573,-0.8290140195316997,0.03657229192007764,2
574,0.09950761870241406,0.9617138993456291,0
575,0.7627373602982097,0.0046708571812658275,0
576,-2.8187032443190865,-1.707372807134985,1
577,0.8290603344577893,0.11100897297730619,0
578,-2.4870883735211886,-1.5797670681797362,1
579,0.8290603344577893,0.7490376677535484,0
580,0.7627373602982097,0.6107981172186947,0
581,0.4974454636598914,0.7915729140719636,0
582,0.7627373602982097,-0.22927299757002328,0
583,0.8290603344577893,1.1212210730396897,0
584,0.563768437819471,-0.441949229162104,0
585,0.8290603344577893,0.6958686098555282,0
586,0.7627373602982097,0.33431901614899034,0
587,-0.497399148733802,-0.4632168523213124,2
588,0.3647995153407323,0.72777004459434,0
589,-2.6860572959999276,-1.4840627639633002,1
590,0.8290603344577893,0.6639671751167149,0
591,0.563768437819471,0.9829815225048361,0
592,0.6300914119790505,0.72777004459434,0
593,0.29847654118115274,0.5469952477410711,0
594,-1.6248897094466546,-1.9094152271474616,1
595,0.43112248950031185,1.0148829572436493,0
596,0.8290603344577893,0.23861471193255343,0
597,0.8290603344577893,0.6320657403779031,0
598,0.29847654118115274,1.3870663625297905,0
599,-2.022827554404132,-1.3458232134284471,1
600,-0.8290140195316997,0.45129094352463417,0
601,0.09950761870241406,-0.7928650112890377,2
602,-1.9565045802445522,0.15354421929572143,1
603,-1.823858631925393,-1.441527517644884,1
604,0.6300914119790505,-0.15483631651279472,0
605,0.16583059286199361,0.8447419719699838,0
606,0.8290603344577893,-0.08039963545556768,0
607,0.2321535670215732,-0.5163859102193326,2
608,0.8290603344577893,0.3768542624674071,0
609,-3.0839951409574047,-2.345401501911227,1
610,0.4974454636598914,0.5044600014226543,0
611,-0.5637221228933815,0.45129094352463417,0
612,0.7627373602982097,0.72777004459434,0
613,-0.497399148733802,-0.27180824388844005,2
614,-1.8901816060849728,-1.0693441123587428,1
615,0.3647995153407323,0.5576290593206745,0
616,0.43112248950031185,-0.0591320122963593,0
617,-0.6963680712125406,-0.48448447548052076,2
618,0.6300914119790505,0.1748118424549298,0
619,-3.8798708308723593,-2.3135000671724146,1
620,0.563768437819471,1.514672101485038,0
621,0.8290603344577893,0.7596714793331518,0
622,0.563768437819471,0.72777004459434,0
